cluster_id,week_start_date,forecast_units,forecast_units_lower,forecast_units_upper,delivered_units,forecast_revenue_inr,cluster_name,state,primary_material,raw_material_ratio,wage_ratio,maintenance_ratio,drag_ratio,delivered_revenue,volatility,recent_active_weavers,pending_receivables_inr,receivable_weeks_outstanding,active_weavers_est,raw_material_cost_inr,wage_cost_inr,loom_maintenance_cost_inr,working_capital_drag_inr,projected_cash_in_inr,projected_net_cashflow_inr,projected_pending_receivables_inr,credit_need_probability,credit_status,backlog_collection_inr
C32,2026-07-06,102.61490201745643,69.30129431505375,135.92850971985908,97.82910805349724,326776.01502263773,Balaramapuram,Kerala,cotton,0.26100334205993253,0.3399999977992077,0.07938553671748409,0.0041301510059341155,10269028.89,1.8035384615384613,144.46153846153845,1602725.99,3.29,130,85289.63202593516,111103.84438853069,25941.28933897274,4973.454177030121,554304.4186199877,326996.19868951896,1204182.1642560684,0.009107729058236997,green,435170.3853657807
C32,2026-07-13,112.14121241938294,78.82760471698026,145.45482012178562,106.8043300130598,356625.2635025838,Balaramapuram,Kerala,cotton,0.26100334205993253,0.3399999977992077,0.07938553671748409,0.0041301510059341155,10269028.89,1.8035384615384613,144.46153846153845,1602725.99,3.29,130,93080.38563717845,121252.58880602036,28310.887950166805,4114.71222576974,564545.4945126749,317786.9198935395,996261.9332459774,0.09077038435117905,green,366012.81588330347
C32,2026-07-20,122.55952923655346,89.2459215341508,155.87313693895612,117.19773395283478,391203.3103762533,Balaramapuram,Kerala,cotton,0.26100334205993253,0.3399999977992077,0.07938553671748409,0.0041301510059341155,10269028.89,1.8035384615384613,144.46153846153845,1602725.99,3.29,130,102105.3714331112,133009.12466696888,31055.884759875385,3412.495670597333,561225.3154224313,291642.4388918785,826239.9281997995,0.3833203292674085,green,302815.17727841256
C33,2026-06-29,9.179135587449505,1.2654999677289087,42.49274328985217,8.216329789619715,229118.02862054438,Srinagar Pashmina,Jammu & Kashmir,wool,0.24096490292509573,0.3499999966332438,0.004951181189697425,0.004801978052353002,6088947.03,2.2811923076923075,5.346153846153846,704251.44,3.76,7,55209.40352493878,80191.309245806,1134.4048735265956,3568.112354095189,190318.93502912362,50215.70503075704,743050.5335914206,0.08827518730005786,green,187300.914893617
C33,2026-07-06,6.420174022435334,0.0,39.733781724838,5.691690141178651,159745.3098414657,Srinagar Pashmina,Jammu & Kashmir,wool,0.24096490292509573,0.3499999966332438,0.004951181189697425,0.004801978052353002,6088947.03,2.2811923076923075,5.346153846153846,704251.44,3.76,7,38493.01307868812,55910.85790668949,790.9279732294519,3001.746643058216,277689.56216045545,179493.01655879017,625106.2812724309,0.014604240274359378,green,197619.8227636757
C33,2026-07-13,9.939825926098402,0.6366388499457525,43.25343362850107,8.835308375126282,247190.60755814862,Srinagar Pashmina,Jammu & Kashmir,wool,0.24096490292509573,0.3499999966332438,0.004951181189697425,0.004801978052353002,6088947.03,2.2811923076923075,5.346153846153846,704251.44,3.76,7,59564.260754244715,86516.71181312151,1223.8854864117836,2840.8058649069435,280706.1247880557,130560.46086937077,591590.7640425239,0.47160682119605307,yellow,166251.67055117845
C33,2026-07-20,10.682670688915275,1.0146348027500949,43.996278391317944,9.710201007395163,267210.72513994126,Srinagar Pashmina,Jammu & Kashmir,wool,0.24096490292509573,0.3499999966332438,0.004951181189697425,0.004801978052353002,6088947.03,2.2811923076923075,5.346153846153846,704251.44,3.76,7,64388.40644389038,93523.75289934609,1323.008715998286,2601.496563171538,317046.2927177944,155209.62809538812,541755.1964646708,0.7020013631851367,red,157337.96916024573
C34,2026-06-29,35.70778464030854,11.503736298581838,69.02139234271121,33.668237026530015,214853.81534182644,Bhagalpur Tussar,Bihar,silk,0.22097265560317453,0.3700000020427267,0.043641350224063284,0.00437733959690407,5140188.350000001,1.6900384615384616,39.73076923076923,706375.16,2.83,33,47476.81814255747,79495.9121153634,9376.510602308868,2927.00301216156,252557.29763335688,113281.05376096559,668671.6777084696,0.014825081919741075,green,249602.5300353357
C34,2026-07-06,30.52929538196724,7.802021433960107,63.84290308436991,28.77877208213662,183960.5140438,Bhagalpur Tussar,Bihar,silk,0.22097265560317453,0.3700000020427267,0.043641350224063284,0.00437733959690407,5140188.350000001,1.6900384615384616,39.73076923076923,706375.16,2.83,33,40650.24331438357,68065.39057198705,8028.285220784189,2391.890837016801,306206.4954895221,187070.6855453505,546425.6962627475,0.020723133771378018,green,236279.74477331078
C34,2026-07-13,34.30519944377745,11.079906679254396,67.6188071461801,32.587730001517,207614.87165317836,Bhagalpur Tussar,Bihar,silk,0.22097265560317453,0.3700000020427267,0.043641350224063284,0.00437733959690407,5140188.350000001,1.6900384615384616,39.73076923076923,706375.16,2.83,33,45877.20953191506,76817.50293577643,9060.593325540305,1944.6570531626346,309785.09947157244,176085.13662517798,444255.46844435344,0.16392354864189815,green,193083.28489849734
C34,2026-07-20,31.637637771749628,6.970721903062923,64.9512454741523,29.619120490110785,191319.94070214676,Bhagalpur Tussar,Bihar,silk,0.22097265560317453,0.3700000020427267,0.043641350224063284,0.00437733959690407,5140188.350000001,1.6900384615384616,39.73076923076923,706375.16,2.83,33,42276.47536679525,70788.37845060865,8349.460537029407,1431.523968999478,308544.81503588054,185698.97671244777,327030.5941106196,0.3802871667556246,green,156980.7308990648
