week_start_date,year,month,week_of_year,festival_name,festival_proximity,is_festival_week,is_wedding_season,google_trends_source,google_trends_index,cotton_price_inr_per_kg,cotton_price_source,cpi_inflation_index,cpi_source,cotton_price_trailing_12wk_avg,cotton_price_rel_12wk_avg
2025-09-22,2025,9,39,Navratri_start,1.0,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),64.1,64.3,REAL_FILE (cotton_prices_weekly.csv),103.82,REAL_FILE (cpi_weekly.csv),70.575,-0.08891250442791365
2025-09-29,2025,9,40,Navratri_start,1.0,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),64.5,64.3,REAL_FILE (cotton_prices_weekly.csv),103.85,REAL_FILE (cpi_weekly.csv),69.93333333333334,-0.08055290753098199
2025-10-06,2025,10,41,Diwali,0.6,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),49.0,66.3,REAL_FILE (cotton_prices_weekly.csv),103.88,REAL_FILE (cpi_weekly.csv),69.39999999999999,-0.0446685878962535
2025-10-13,2025,10,42,Diwali,0.8,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),50.0,67.9,REAL_FILE (cotton_prices_weekly.csv),103.91,REAL_FILE (cpi_weekly.csv),68.94166666666668,-0.015109391998066046
2025-10-20,2025,10,43,Diwali,1.0,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),60.9,69.5,REAL_FILE (cotton_prices_weekly.csv),103.93,REAL_FILE (cpi_weekly.csv),68.675,0.012013105205678887
2025-10-27,2025,10,44,Diwali,1.0,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),61.1,69.6,REAL_FILE (cotton_prices_weekly.csv),103.96,REAL_FILE (cpi_weekly.csv),68.425,0.01717208622579469
2025-11-03,2025,11,45,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),35.1,69.2,REAL_FILE (cotton_prices_weekly.csv),103.99,REAL_FILE (cpi_weekly.csv),68.27499999999999,0.013548150860490882
2025-11-10,2025,11,46,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),32.7,68.3,REAL_FILE (cotton_prices_weekly.csv),104.02,REAL_FILE (cpi_weekly.csv),67.93333333333334,0.005397448478900779
2025-11-17,2025,11,47,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),22.2,68.1,REAL_FILE (cotton_prices_weekly.csv),104.04,REAL_FILE (cpi_weekly.csv),67.56666666666666,0.007893438579181122
2025-11-24,2025,11,48,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),25.2,69.2,REAL_FILE (cotton_prices_weekly.csv),104.07,REAL_FILE (cpi_weekly.csv),67.50833333333334,0.025058634736452312
2025-12-01,2025,12,49,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),21.4,69.7,REAL_FILE (cotton_prices_weekly.csv),104.1,REAL_FILE (cpi_weekly.csv),67.65833333333335,0.03017613006527875
2025-12-08,2025,12,50,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),26.2,71.0,REAL_FILE (cotton_prices_weekly.csv),104.21,REAL_FILE (cpi_weekly.csv),68.11666666666667,0.042329336921947514
2025-12-15,2025,12,51,Pongal,0.1428571428571429,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),36.3,71.6,REAL_FILE (cotton_prices_weekly.csv),104.32,REAL_FILE (cpi_weekly.csv),68.725,0.04183339396144059
2025-12-22,2025,12,52,Pongal,0.3428571428571428,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),48.6,71.7,REAL_FILE (cotton_prices_weekly.csv),104.43,REAL_FILE (cpi_weekly.csv),69.34166666666667,0.034010335296238425
2025-12-29,2025,12,1,Pongal,0.5428571428571429,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),49.7,72.4,REAL_FILE (cotton_prices_weekly.csv),104.55,REAL_FILE (cpi_weekly.csv),69.85,0.03650680028632802
2026-01-05,2026,1,2,Pongal,0.7428571428571429,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),59.1,73.5,REAL_FILE (cotton_prices_weekly.csv),104.66,REAL_FILE (cpi_weekly.csv),70.31666666666666,0.0452713913249585
2026-01-12,2026,1,3,Pongal,0.9428571428571428,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),62.3,75.3,REAL_FILE (cotton_prices_weekly.csv),104.77,REAL_FILE (cpi_weekly.csv),70.8,0.06355932203389836
2026-01-19,2026,1,4,Pongal,1.0,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),74.6,75.3,REAL_FILE (cotton_prices_weekly.csv),104.88,REAL_FILE (cpi_weekly.csv),71.275,0.056471413539108894
2026-01-26,2026,1,5,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),38.3,75.5,REAL_FILE (cotton_prices_weekly.csv),104.99,REAL_FILE (cpi_weekly.csv),71.8,0.051532033426183954
2026-02-02,2026,2,6,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),42.9,75.0,REAL_FILE (cotton_prices_weekly.csv),105.1,REAL_FILE (cpi_weekly.csv),72.35833333333333,0.036508119313601206
2026-02-09,2026,2,7,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),43.9,74.6,REAL_FILE (cotton_prices_weekly.csv),105.22,REAL_FILE (cpi_weekly.csv),72.9,0.023319615912208436
2026-02-16,2026,2,8,Eid_ul_Fitr,0.0857142857142857,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),52.4,73.9,REAL_FILE (cotton_prices_weekly.csv),105.33,REAL_FILE (cpi_weekly.csv),73.29166666666667,0.008300170551449604
2026-02-23,2026,2,9,Eid_ul_Fitr,0.2857142857142857,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),55.1,74.0,REAL_FILE (cotton_prices_weekly.csv),105.44,REAL_FILE (cpi_weekly.csv),73.64999999999999,0.004752206381534396
2026-03-02,2026,3,10,Eid_ul_Fitr,0.4857142857142856,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),65.4,73.6,REAL_FILE (cotton_prices_weekly.csv),105.55,REAL_FILE (cpi_weekly.csv),73.86666666666666,-0.0036101083032490378
2026-03-09,2026,3,11,Eid_ul_Fitr,0.6857142857142857,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),88.9,73.7,REAL_FILE (cotton_prices_weekly.csv),105.66,REAL_FILE (cpi_weekly.csv),74.04166666666667,-0.0046145188519978175
2026-03-16,2026,3,12,Eid_ul_Fitr,0.8857142857142857,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),84.1,73.5,REAL_FILE (cotton_prices_weekly.csv),105.77,REAL_FILE (cpi_weekly.csv),74.19166666666666,-0.009322700213411195
2026-03-23,2026,3,13,Eid_ul_Fitr,1.0,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),90.6,73.3,REAL_FILE (cotton_prices_weekly.csv),105.88,REAL_FILE (cpi_weekly.csv),74.26666666666667,-0.013016157989228061
2026-03-30,2026,3,14,,0.0,False,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),68.8,75.0,REAL_FILE (cotton_prices_weekly.csv),106.0,REAL_FILE (cpi_weekly.csv),74.39166666666667,0.008177439229304362
2026-04-06,2026,4,15,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),74.3,76.9,REAL_FILE (cotton_prices_weekly.csv),106.11,REAL_FILE (cpi_weekly.csv),74.525,0.0318685005031869
2026-04-13,2026,4,16,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),59.0,76.8,REAL_FILE (cotton_prices_weekly.csv),106.22,REAL_FILE (cpi_weekly.csv),74.64999999999999,0.028801071667783118
2026-04-20,2026,4,17,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),62.9,77.7,REAL_FILE (cotton_prices_weekly.csv),106.33,REAL_FILE (cpi_weekly.csv),74.83333333333333,0.038307349665924306
2026-04-27,2026,4,18,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),66.2,78.5,REAL_FILE (cotton_prices_weekly.csv),106.44,REAL_FILE (cpi_weekly.csv),75.125,0.04492512479201327
2026-05-04,2026,5,19,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),71.9,81.5,REAL_FILE (cotton_prices_weekly.csv),106.55,REAL_FILE (cpi_weekly.csv),75.7,0.07661822985468958
2026-05-11,2026,5,20,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),60.9,83.5,REAL_FILE (cotton_prices_weekly.csv),106.67,REAL_FILE (cpi_weekly.csv),76.5,0.0915032679738561
2026-05-18,2026,5,21,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),63.4,83.4,REAL_FILE (cotton_prices_weekly.csv),106.78,REAL_FILE (cpi_weekly.csv),77.28333333333333,0.07914599956868673
2026-05-25,2026,5,22,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),66.8,81.6,REAL_FILE (cotton_prices_weekly.csv),106.89,REAL_FILE (cpi_weekly.csv),77.95,0.04682488774855664
2026-06-01,2026,6,23,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),64.4,80.1,REAL_FILE (cotton_prices_weekly.csv),107.0,REAL_FILE (cpi_weekly.csv),78.48333333333333,0.020598853259715444
2026-06-08,2026,6,24,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),60.0,78.6,REAL_FILE (cotton_prices_weekly.csv),107.0,REAL_FILE (cpi_weekly.csv),78.90833333333333,-0.003907487591086722
2026-06-15,2026,6,25,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),59.4,81.1,REAL_FILE (cotton_prices_weekly.csv),107.0,REAL_FILE (cpi_weekly.csv),79.55833333333332,0.01937781502042535
2026-06-22,2026,6,26,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),52.8,80.9,REAL_FILE (cotton_prices_weekly.csv),107.0,REAL_FILE (cpi_weekly.csv),80.05,0.010618363522798324
2026-06-29,2026,6,27,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),52.8,72.1,REAL_FILE (cotton_prices_weekly.csv),102.51,REAL_FILE (cpi_weekly.csv),79.64999999999999,-0.09478970495919647
2026-07-06,2026,7,28,Raksha_Bandhan,0.0571428571428571,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),55.0,72.0,REAL_FILE (cotton_prices_weekly.csv),102.65,REAL_FILE (cpi_weekly.csv),79.25,-0.09148264984227128
2026-07-13,2026,7,29,Raksha_Bandhan,0.2571428571428571,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),64.8,72.7,REAL_FILE (cotton_prices_weekly.csv),102.78,REAL_FILE (cpi_weekly.csv),78.83333333333333,-0.07780126849894287
2026-07-20,2026,7,30,Raksha_Bandhan,0.4571428571428571,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),60.5,73.4,REAL_FILE (cotton_prices_weekly.csv),102.92,REAL_FILE (cpi_weekly.csv),78.40833333333333,-0.06387501328515244
