cluster_id,product_category,week_start_date,units_ordered,units_delivered,avg_order_value_inr
C16,shawl_wrap,2021-10-04,6,6,6382.62
C16,shawl_wrap,2021-10-11,4,4,5988.25
C16,shawl_wrap,2021-10-18,2,2,6303.82
C16,shawl_wrap,2021-10-25,1,1,6394.07
C16,shawl_wrap,2021-11-01,9,9,6542.63
C16,shawl_wrap,2021-11-08,4,4,7106.44
C16,shawl_wrap,2021-11-15,3,3,5484.81
C16,shawl_wrap,2021-11-22,4,4,6697.06
C16,shawl_wrap,2021-11-29,2,2,6294.9
C16,shawl_wrap,2021-12-06,1,1,6393.9
C16,shawl_wrap,2021-12-13,2,2,6227.87
C16,shawl_wrap,2021-12-20,8,8,6284.48
C16,shawl_wrap,2021-12-27,2,2,5962.41
C16,shawl_wrap,2022-01-03,3,3,6800.79
C16,shawl_wrap,2022-01-10,4,4,6368.73
C16,shawl_wrap,2022-01-17,5,5,7090.47
C16,shawl_wrap,2022-01-24,4,4,6800.35
C16,shawl_wrap,2022-01-31,7,6,6746.26
C16,shawl_wrap,2022-02-07,7,7,7297.48
C16,shawl_wrap,2022-02-14,5,5,6325.43
C16,shawl_wrap,2022-02-21,2,2,6747.59
C16,shawl_wrap,2022-02-28,3,3,5923.84
C16,shawl_wrap,2022-03-07,6,6,6662.06
C16,shawl_wrap,2022-03-14,1,1,6699.58
C16,shawl_wrap,2022-03-21,2,1,6771.72
C16,shawl_wrap,2022-03-28,7,7,6240.54
C16,shawl_wrap,2022-04-04,2,2,6615.55
C16,shawl_wrap,2022-04-11,7,6,6327.8
C16,shawl_wrap,2022-04-18,3,3,6351.51
C16,shawl_wrap,2022-04-25,9,7,6399.29
C16,shawl_wrap,2022-05-02,10,10,6540.5
C16,shawl_wrap,2022-05-09,12,12,6559.27
C16,shawl_wrap,2022-05-16,5,5,6895.88
C16,shawl_wrap,2022-05-23,7,6,6851.32
C16,shawl_wrap,2022-05-30,7,7,6455.63
C16,shawl_wrap,2022-06-06,5,4,6713.58
C16,shawl_wrap,2022-06-13,5,5,6556.0
C16,shawl_wrap,2022-06-20,5,3,6277.27
C16,shawl_wrap,2022-06-27,2,2,6466.81
C16,shawl_wrap,2022-07-04,1,1,6669.7
C16,shawl_wrap,2022-07-11,2,2,6831.06
C16,shawl_wrap,2022-07-18,4,3,6612.89
C16,shawl_wrap,2022-07-25,3,3,6790.42
C16,shawl_wrap,2022-08-01,3,3,6826.14
C16,shawl_wrap,2022-08-08,3,3,6720.11
C16,shawl_wrap,2022-08-15,1,1,6460.45
C16,shawl_wrap,2022-08-22,4,4,6451.39
C16,shawl_wrap,2022-08-29,5,5,6268.48
C16,shawl_wrap,2022-09-05,4,4,6669.98
C16,shawl_wrap,2022-09-12,1,1,6030.71
C16,shawl_wrap,2022-09-19,7,7,7051.93
C16,shawl_wrap,2022-09-26,5,5,6453.73
C16,shawl_wrap,2022-10-03,4,4,6095.19
C16,shawl_wrap,2022-10-10,4,4,6797.02
C16,shawl_wrap,2022-10-17,3,3,6291.92
C16,shawl_wrap,2022-10-24,5,5,6565.8
C16,shawl_wrap,2022-10-31,5,5,6181.28
C16,shawl_wrap,2022-11-07,2,1,6266.44
C16,shawl_wrap,2022-11-14,3,2,6929.13
C16,shawl_wrap,2022-11-21,1,1,6439.11
C16,shawl_wrap,2022-11-28,3,3,6667.65
C16,shawl_wrap,2022-12-05,5,5,6508.83
C16,shawl_wrap,2022-12-12,2,2,6462.65
C16,shawl_wrap,2022-12-19,2,2,6301.17
C16,shawl_wrap,2022-12-26,4,4,6104.72
C16,shawl_wrap,2023-01-02,2,2,6643.84
C16,shawl_wrap,2023-01-09,5,4,6521.25
C16,shawl_wrap,2023-01-16,4,4,6334.07
C16,shawl_wrap,2023-01-23,5,5,6382.73
C16,shawl_wrap,2023-01-30,0,0,6890.82
C16,shawl_wrap,2023-02-06,4,4,6745.39
C16,shawl_wrap,2023-02-13,2,2,6574.93
C16,shawl_wrap,2023-02-20,3,2,6241.27
C16,shawl_wrap,2023-02-27,8,7,6628.1
C16,shawl_wrap,2023-03-06,1,1,6269.64
C16,shawl_wrap,2023-03-13,1,0,6376.77
C16,shawl_wrap,2023-03-20,1,1,6934.1
C16,shawl_wrap,2023-03-27,3,3,6156.91
C16,shawl_wrap,2023-04-03,7,6,6307.27
C16,shawl_wrap,2023-04-10,6,5,6734.11
C16,shawl_wrap,2023-04-17,1,1,6854.88
C16,shawl_wrap,2023-04-24,6,6,6225.7
C16,shawl_wrap,2023-05-01,4,4,6407.27
C16,shawl_wrap,2023-05-08,4,3,6992.53
C16,shawl_wrap,2023-05-15,3,3,6982.44
C16,shawl_wrap,2023-05-22,6,6,6334.58
C16,shawl_wrap,2023-05-29,4,3,6467.83
C16,shawl_wrap,2023-06-05,1,1,6589.17
C16,shawl_wrap,2023-06-12,2,2,6800.41
C16,shawl_wrap,2023-06-19,4,4,6361.5
C16,shawl_wrap,2023-06-26,6,5,6405.3
C16,shawl_wrap,2023-07-03,4,2,7616.42
C16,shawl_wrap,2023-07-10,11,11,6848.33
C16,shawl_wrap,2023-07-17,1,1,6696.8
C16,shawl_wrap,2023-07-24,4,4,6326.88
C16,shawl_wrap,2023-07-31,2,2,6582.33
C16,shawl_wrap,2023-08-07,4,4,6463.29
C16,shawl_wrap,2023-08-14,4,4,6366.45
C16,shawl_wrap,2023-08-21,4,4,6292.86
C16,shawl_wrap,2023-08-28,1,1,6254.48
C16,shawl_wrap,2023-09-04,9,9,6485.15
C16,shawl_wrap,2023-09-11,1,1,6094.39
C16,shawl_wrap,2023-09-18,6,5,5842.04
C16,shawl_wrap,2023-09-25,3,2,6223.95
C16,shawl_wrap,2023-10-02,4,4,6516.91
C16,shawl_wrap,2023-10-09,4,3,6067.91
C16,shawl_wrap,2023-10-16,4,4,5959.38
C16,shawl_wrap,2023-10-23,3,2,6148.45
C16,shawl_wrap,2023-10-30,2,2,6588.77
C16,shawl_wrap,2023-11-06,4,4,6558.79
C16,shawl_wrap,2023-11-13,4,4,6204.86
C16,shawl_wrap,2023-11-20,2,2,6241.72
C16,shawl_wrap,2023-11-27,2,2,6488.62
C16,shawl_wrap,2023-12-04,2,2,6531.79
C16,shawl_wrap,2023-12-11,2,1,6373.27
C16,shawl_wrap,2023-12-18,4,4,6868.97
C16,shawl_wrap,2023-12-25,2,2,6404.04
C16,shawl_wrap,2024-01-01,3,3,6809.56
C16,shawl_wrap,2024-01-08,6,5,6823.7
C16,shawl_wrap,2024-01-15,3,3,5958.29
C16,shawl_wrap,2024-01-22,4,4,6764.18
C16,shawl_wrap,2024-01-29,1,1,6797.29
C16,shawl_wrap,2024-02-05,2,2,6735.82
C16,shawl_wrap,2024-02-12,4,4,6034.1
C16,shawl_wrap,2024-02-19,5,5,6365.1
C16,shawl_wrap,2024-02-26,4,4,6340.74
C16,shawl_wrap,2024-03-04,1,1,6974.97
C16,shawl_wrap,2024-03-11,4,4,6917.22
C16,shawl_wrap,2024-03-18,3,3,6294.09
C16,shawl_wrap,2024-03-25,7,7,6387.72
C16,shawl_wrap,2024-04-01,5,4,6004.67
C16,shawl_wrap,2024-04-08,6,6,6474.01
C16,shawl_wrap,2024-04-15,9,9,7089.9
C16,shawl_wrap,2024-04-22,0,0,5881.32
C16,shawl_wrap,2024-04-29,5,5,5955.11
C16,shawl_wrap,2024-05-06,1,1,6244.73
C16,shawl_wrap,2024-05-13,2,2,6511.97
C16,shawl_wrap,2024-05-20,5,5,6528.27
C16,shawl_wrap,2024-05-27,5,5,6220.91
C16,shawl_wrap,2024-06-03,1,1,6696.35
C16,shawl_wrap,2024-06-10,6,5,6549.15
C16,shawl_wrap,2024-06-17,4,4,6909.05
C16,shawl_wrap,2024-06-24,3,3,6469.01
C16,shawl_wrap,2024-07-01,1,1,6351.18
C16,shawl_wrap,2024-07-08,2,1,6772.67
C16,shawl_wrap,2024-07-15,5,4,7013.02
C16,shawl_wrap,2024-07-22,3,3,6000.99
C16,shawl_wrap,2024-07-29,1,1,6845.21
C16,shawl_wrap,2024-08-05,7,6,6052.94
C16,shawl_wrap,2024-08-12,7,6,6962.48
C16,shawl_wrap,2024-08-19,6,5,5925.47
C16,shawl_wrap,2024-08-26,6,5,6731.67
C16,shawl_wrap,2024-09-02,3,3,6696.54
C16,shawl_wrap,2024-09-09,7,7,6469.9
C16,shawl_wrap,2024-09-16,3,3,6728.53
C16,shawl_wrap,2024-09-23,5,4,6753.0
C16,shawl_wrap,2024-09-30,4,4,6668.36
C16,shawl_wrap,2024-10-07,3,2,6201.04
C16,shawl_wrap,2024-10-14,5,4,6201.14
C16,shawl_wrap,2024-10-21,1,1,6729.06
C16,shawl_wrap,2024-10-28,3,2,6119.39
C16,shawl_wrap,2024-11-04,6,6,5814.82
C16,shawl_wrap,2024-11-11,4,4,6304.16
C16,shawl_wrap,2024-11-18,1,1,6213.21
C16,shawl_wrap,2024-11-25,2,2,6728.24
C16,shawl_wrap,2024-12-02,6,6,6592.73
C16,shawl_wrap,2024-12-09,2,2,6893.08
C16,shawl_wrap,2024-12-16,2,2,6887.08
C16,shawl_wrap,2024-12-23,1,0,6754.61
C16,shawl_wrap,2024-12-30,4,4,6129.69
C16,shawl_wrap,2025-01-06,5,5,6774.57
C16,shawl_wrap,2025-01-13,13,11,7233.13
C16,shawl_wrap,2025-01-20,5,5,6513.84
C16,shawl_wrap,2025-01-27,2,2,6755.31
C16,shawl_wrap,2025-02-03,7,7,6392.63
C16,shawl_wrap,2025-02-10,4,4,5664.46
C16,shawl_wrap,2025-02-17,7,6,6285.83
C16,shawl_wrap,2025-02-24,4,4,6961.55
C16,shawl_wrap,2025-03-03,2,2,6408.71
C16,shawl_wrap,2025-03-10,3,3,6813.56
C16,shawl_wrap,2025-03-17,2,2,6982.05
C16,shawl_wrap,2025-03-24,5,5,6329.27
C16,shawl_wrap,2025-03-31,4,3,6303.3
C16,shawl_wrap,2025-04-07,3,2,6342.75
C16,shawl_wrap,2025-04-14,0,0,6115.8
C16,shawl_wrap,2025-04-21,4,4,6473.89
C16,shawl_wrap,2025-04-28,1,1,5949.32
C16,shawl_wrap,2025-05-05,2,2,5680.88
C16,shawl_wrap,2025-05-12,3,3,6630.89
C16,shawl_wrap,2025-05-19,5,5,6334.06
C16,shawl_wrap,2025-05-26,2,2,6270.48
C16,shawl_wrap,2025-06-02,7,7,6788.14
C16,shawl_wrap,2025-06-09,3,3,6570.79
C16,shawl_wrap,2025-06-16,5,5,6118.86
C16,shawl_wrap,2025-06-23,5,5,6601.75
C16,shawl_wrap,2025-06-30,3,3,6893.39
C16,shawl_wrap,2025-07-07,1,1,6834.17
C16,shawl_wrap,2025-07-14,4,4,6852.64
C16,shawl_wrap,2025-07-21,4,4,6516.68
C16,shawl_wrap,2025-07-28,4,4,6375.53
C16,shawl_wrap,2025-08-04,11,11,6820.67
C16,shawl_wrap,2025-08-11,3,3,7097.38
C16,shawl_wrap,2025-08-18,6,6,6421.76
C16,shawl_wrap,2025-08-25,5,5,6329.2
C16,shawl_wrap,2025-09-01,8,8,7038.98
C16,shawl_wrap,2025-09-08,11,10,6446.98
C16,shawl_wrap,2025-09-15,3,3,6379.63
C16,shawl_wrap,2025-09-22,7,7,6324.53
C16,shawl_wrap,2025-09-29,4,4,6701.28
C16,shawl_wrap,2025-10-06,4,4,6490.28
C16,shawl_wrap,2025-10-13,6,5,6355.98
C16,shawl_wrap,2025-10-20,5,4,6476.16
C16,shawl_wrap,2025-10-27,3,2,6415.72
C16,shawl_wrap,2025-11-03,4,4,6351.14
C16,shawl_wrap,2025-11-10,3,2,6623.59
C16,shawl_wrap,2025-11-17,3,3,6552.23
C16,shawl_wrap,2025-11-24,1,1,6611.28
C16,shawl_wrap,2025-12-01,3,3,6830.04
C16,shawl_wrap,2025-12-08,3,3,6088.14
C16,shawl_wrap,2025-12-15,4,3,5993.05
C16,shawl_wrap,2025-12-22,3,3,6222.02
C16,shawl_wrap,2025-12-29,0,0,6499.3
C16,shawl_wrap,2026-01-05,7,5,6543.24
C16,shawl_wrap,2026-01-12,7,7,6278.33
C16,shawl_wrap,2026-01-19,8,7,6476.07
C16,shawl_wrap,2026-01-26,1,0,6255.53
C16,shawl_wrap,2026-02-02,3,3,5989.75
C16,shawl_wrap,2026-02-09,1,1,6057.19
C16,shawl_wrap,2026-02-16,6,5,6679.83
C16,shawl_wrap,2026-02-23,5,5,5954.82
C16,shawl_wrap,2026-03-02,4,4,6836.56
C16,shawl_wrap,2026-03-09,2,2,6517.12
C16,shawl_wrap,2026-03-16,5,4,6194.35
C16,shawl_wrap,2026-03-23,6,6,6442.68
C16,shawl_wrap,2026-03-30,2,2,6177.33
C16,shawl_wrap,2026-04-06,2,2,7018.01
C16,shawl_wrap,2026-04-13,3,3,6361.3
C16,shawl_wrap,2026-04-20,4,4,6132.82
C16,shawl_wrap,2026-04-27,1,1,7367.03
C16,shawl_wrap,2026-05-04,2,2,6476.0
C16,shawl_wrap,2026-05-11,7,6,6725.34
C16,shawl_wrap,2026-05-18,3,3,6545.96
C16,shawl_wrap,2026-05-25,5,4,6586.64
C16,shawl_wrap,2026-06-01,2,2,6735.34
C16,shawl_wrap,2026-06-08,6,6,6773.72
C16,shawl_wrap,2026-06-15,3,3,6243.81
C16,shawl_wrap,2026-06-22,6,6,6468.17
C17,saree,2021-07-05,32,29,3986.71
C17,saree,2021-07-12,21,19,3876.47
C17,saree,2021-07-19,23,21,4219.46
C17,saree,2021-07-26,33,31,4009.73
C17,saree,2021-08-02,29,28,3896.1
C17,saree,2021-08-09,32,31,3729.82
C17,saree,2021-08-16,37,35,4118.44
C17,saree,2021-08-23,49,45,3711.51
C17,saree,2021-08-30,23,23,4192.45
C17,saree,2021-09-06,27,26,4087.33
C17,saree,2021-09-13,27,25,3803.73
C17,saree,2021-09-20,24,22,4249.64
C17,saree,2021-09-27,33,32,3973.75
C17,saree,2021-10-04,30,26,3859.78
C17,saree,2021-10-11,33,31,3744.81
C17,saree,2021-10-18,25,24,3801.79
C17,saree,2021-10-25,27,26,4066.11
C17,saree,2021-11-01,52,50,3960.14
C17,saree,2021-11-08,46,43,3983.18
C17,saree,2021-11-15,32,28,3945.25
C17,saree,2021-11-22,22,22,4422.54
C17,saree,2021-11-29,28,22,4251.12
C17,saree,2021-12-06,16,14,4374.22
C17,saree,2021-12-13,16,15,3915.94
C17,saree,2021-12-20,33,33,4177.66
C17,saree,2021-12-27,43,41,3881.32
C17,saree,2022-01-03,34,28,3541.76
C17,saree,2022-01-10,45,42,3788.59
C17,saree,2022-01-17,37,34,4327.23
C17,saree,2022-01-24,20,17,4085.26
C17,saree,2022-01-31,36,34,4259.7
C17,saree,2022-02-07,30,29,3766.15
C17,saree,2022-02-14,29,26,4006.08
C17,saree,2022-02-21,23,22,3975.13
C17,saree,2022-02-28,36,32,3598.77
C17,saree,2022-03-07,22,20,4298.34
C17,saree,2022-03-14,20,20,4152.33
C17,saree,2022-03-21,25,23,3903.42
C17,saree,2022-03-28,29,26,4285.54
C17,saree,2022-04-04,25,24,3711.92
C17,saree,2022-04-11,34,30,4025.09
C17,saree,2022-04-18,47,44,3979.65
C17,saree,2022-04-25,60,57,3929.17
C17,saree,2022-05-02,49,43,4264.11
C17,saree,2022-05-09,76,68,4015.15
C17,saree,2022-05-16,30,28,3790.42
C17,saree,2022-05-23,34,31,4068.96
C17,saree,2022-05-30,39,37,3875.5
C17,saree,2022-06-06,31,29,3951.35
C17,saree,2022-06-13,36,34,4172.05
C17,saree,2022-06-20,31,29,3849.58
C17,saree,2022-06-27,41,38,4065.13
C17,saree,2022-07-04,23,21,3906.12
C17,saree,2022-07-11,30,29,4050.39
C17,saree,2022-07-18,31,28,4104.46
C17,saree,2022-07-25,24,23,4405.6
C17,saree,2022-08-01,50,47,4159.51
C17,saree,2022-08-08,41,40,4295.4
C17,saree,2022-08-15,49,48,3982.73
C17,saree,2022-08-22,31,30,3842.81
C17,saree,2022-08-29,27,27,3853.23
C17,saree,2022-09-05,42,38,4132.3
C17,saree,2022-09-12,38,35,4416.36
C17,saree,2022-09-19,26,23,4001.37
C17,saree,2022-09-26,37,34,4330.27
C17,saree,2022-10-03,51,49,3704.46
C17,saree,2022-10-10,33,30,4092.11
C17,saree,2022-10-17,23,23,3977.57
C17,saree,2022-10-24,29,28,3941.6
C17,saree,2022-10-31,46,45,3991.6
C17,saree,2022-11-07,26,25,3897.02
C17,saree,2022-11-14,31,28,4043.15
C17,saree,2022-11-21,23,21,4046.45
C17,saree,2022-11-28,18,17,4145.09
C17,saree,2022-12-05,22,21,4010.74
C17,saree,2022-12-12,32,29,4021.79
C17,saree,2022-12-19,37,33,4040.33
C17,saree,2022-12-26,34,32,3938.78
C17,saree,2023-01-02,48,45,3872.42
C17,saree,2023-01-09,45,44,3996.02
C17,saree,2023-01-16,50,48,3718.93
C17,saree,2023-01-23,29,26,3864.09
C17,saree,2023-01-30,20,20,3698.97
C17,saree,2023-02-06,29,29,3884.36
C17,saree,2023-02-13,26,26,4039.1
C17,saree,2023-02-20,28,27,3778.93
C17,saree,2023-02-27,34,33,3953.5
C17,saree,2023-03-06,21,18,4063.48
C17,saree,2023-03-13,19,17,4046.18
C17,saree,2023-03-20,18,18,4064.78
C17,saree,2023-03-27,33,32,3740.71
C17,saree,2023-04-03,42,37,4081.41
C17,saree,2023-04-10,61,57,3972.56
C17,saree,2023-04-17,53,51,4324.73
C17,saree,2023-04-24,57,54,4004.47
C17,saree,2023-05-01,31,29,4133.12
C17,saree,2023-05-08,30,27,3952.24
C17,saree,2023-05-15,28,25,3937.64
C17,saree,2023-05-22,28,27,3848.87
C17,saree,2023-05-29,36,35,3397.42
C17,saree,2023-06-05,28,28,3802.64
C17,saree,2023-06-12,26,26,4212.82
C17,saree,2023-06-19,30,27,3988.15
C17,saree,2023-06-26,27,26,4189.45
C17,saree,2023-07-03,33,31,4281.84
C17,saree,2023-07-10,26,26,3868.03
C17,saree,2023-07-17,29,27,4176.6
C17,saree,2023-07-24,28,27,3704.32
C17,saree,2023-07-31,34,29,3805.08
C17,saree,2023-08-07,31,28,4011.46
C17,saree,2023-08-14,31,29,4047.47
C17,saree,2023-08-21,24,21,4055.8
C17,saree,2023-08-28,44,40,4367.95
C17,saree,2023-09-04,47,45,4304.36
C17,saree,2023-09-11,13,12,4065.85
C17,saree,2023-09-18,33,32,3996.71
C17,saree,2023-09-25,26,25,4269.37
C17,saree,2023-10-02,35,34,3894.65
C17,saree,2023-10-09,37,36,4087.58
C17,saree,2023-10-16,28,25,3693.41
C17,saree,2023-10-23,25,24,4043.35
C17,saree,2023-10-30,36,34,4469.88
C17,saree,2023-11-06,42,41,4240.68
C17,saree,2023-11-13,50,47,4062.37
C17,saree,2023-11-20,22,19,4159.91
C17,saree,2023-11-27,20,19,3674.69
C17,saree,2023-12-04,31,30,4141.94
C17,saree,2023-12-11,27,27,4034.72
C17,saree,2023-12-18,36,34,4258.12
C17,saree,2023-12-25,34,31,4100.84
C17,saree,2024-01-01,29,29,3775.26
C17,saree,2024-01-08,54,49,4329.11
C17,saree,2024-01-15,42,39,3964.96
C17,saree,2024-01-22,23,23,4374.37
C17,saree,2024-01-29,22,20,3970.72
C17,saree,2024-02-05,28,26,3815.51
C17,saree,2024-02-12,30,28,3772.63
C17,saree,2024-02-19,22,22,3704.67
C17,saree,2024-02-26,27,25,4157.96
C17,saree,2024-03-04,21,19,3911.59
C17,saree,2024-03-11,26,25,4158.51
C17,saree,2024-03-18,17,17,3830.91
C17,saree,2024-03-25,37,33,4105.91
C17,saree,2024-04-01,51,49,3960.63
C17,saree,2024-04-08,59,55,3991.84
C17,saree,2024-04-15,65,60,4126.63
C17,saree,2024-04-22,39,38,4223.53
C17,saree,2024-04-29,41,39,4111.24
C17,saree,2024-05-06,35,33,4309.98
C17,saree,2024-05-13,27,25,3675.8
C17,saree,2024-05-20,43,40,3807.09
C17,saree,2024-05-27,33,29,3892.26
C17,saree,2024-06-03,27,25,4120.36
C17,saree,2024-06-10,33,27,3699.59
C17,saree,2024-06-17,33,31,3787.66
C17,saree,2024-06-24,26,25,4071.6
C17,saree,2024-07-01,24,20,3900.68
C17,saree,2024-07-08,26,21,3639.73
C17,saree,2024-07-15,31,27,4080.19
C17,saree,2024-07-22,33,31,3951.99
C17,saree,2024-07-29,43,41,3739.88
C17,saree,2024-08-05,33,32,4026.62
C17,saree,2024-08-12,39,38,3411.64
C17,saree,2024-08-19,47,44,3822.1
C17,saree,2024-08-26,54,52,4356.58
C17,saree,2024-09-02,39,35,4182.67
C17,saree,2024-09-09,43,40,3981.43
C17,saree,2024-09-16,39,37,4095.45
C17,saree,2024-09-23,33,31,3731.97
C17,saree,2024-09-30,33,31,4314.41
C17,saree,2024-10-07,34,30,4027.32
C17,saree,2024-10-14,25,25,4006.45
C17,saree,2024-10-21,33,32,4023.89
C17,saree,2024-10-28,43,40,4005.9
C17,saree,2024-11-04,49,46,3991.07
C17,saree,2024-11-11,36,36,4280.47
C17,saree,2024-11-18,24,22,4086.9
C17,saree,2024-11-25,22,22,3889.47
C17,saree,2024-12-02,19,18,3963.55
C17,saree,2024-12-09,27,25,4244.01
C17,saree,2024-12-16,25,23,4270.61
C17,saree,2024-12-23,32,31,3742.6
C17,saree,2024-12-30,49,45,4037.23
C17,saree,2025-01-06,46,46,3702.49
C17,saree,2025-01-13,54,51,4051.3
C17,saree,2025-01-20,62,59,3866.73
C17,saree,2025-01-27,26,25,3725.21
C17,saree,2025-02-03,31,27,4264.54
C17,saree,2025-02-10,24,21,4226.81
C17,saree,2025-02-17,26,26,3843.59
C17,saree,2025-02-24,27,26,4089.93
C17,saree,2025-03-03,21,20,3970.73
C17,saree,2025-03-10,47,40,3962.52
C17,saree,2025-03-17,55,52,4168.09
C17,saree,2025-03-24,52,47,4073.69
C17,saree,2025-03-31,55,52,3999.84
C17,saree,2025-04-07,26,24,4475.43
C17,saree,2025-04-14,39,36,3992.34
C17,saree,2025-04-21,47,46,3972.53
C17,saree,2025-04-28,29,27,3625.91
C17,saree,2025-05-05,35,32,4462.3
C17,saree,2025-05-12,30,29,3760.0
C17,saree,2025-05-19,31,28,4263.21
C17,saree,2025-05-26,31,30,3799.43
C17,saree,2025-06-02,44,42,3984.53
C17,saree,2025-06-09,39,37,4130.5
C17,saree,2025-06-16,36,32,4479.17
C17,saree,2025-06-23,37,34,3829.09
C17,saree,2025-06-30,41,36,4301.42
C17,saree,2025-07-07,24,24,3863.99
C17,saree,2025-07-14,39,33,4070.28
C17,saree,2025-07-21,41,38,3781.7
C17,saree,2025-07-28,39,37,4039.04
C17,saree,2025-08-04,47,45,4118.79
C17,saree,2025-08-11,50,48,4175.04
C17,saree,2025-08-18,39,38,4164.51
C17,saree,2025-08-25,47,42,3988.75
C17,saree,2025-09-01,38,33,3916.96
C17,saree,2025-09-08,40,36,4216.53
C17,saree,2025-09-15,36,34,4302.3
C17,saree,2025-09-22,42,41,3763.97
C17,saree,2025-09-29,48,47,3976.03
C17,saree,2025-10-06,38,38,3886.6
C17,saree,2025-10-13,40,38,4065.0
C17,saree,2025-10-20,38,35,3878.31
C17,saree,2025-10-27,39,35,4040.42
C17,saree,2025-11-03,17,15,4198.57
C17,saree,2025-11-10,19,18,3658.13
C17,saree,2025-11-17,21,20,3883.53
C17,saree,2025-11-24,25,22,4007.66
C17,saree,2025-12-01,24,22,3833.11
C17,saree,2025-12-08,28,27,4091.77
C17,saree,2025-12-15,25,22,3784.19
C17,saree,2025-12-22,29,27,4077.34
C17,saree,2025-12-29,46,44,3991.04
C17,saree,2026-01-05,39,36,3840.08
C17,saree,2026-01-12,54,53,3735.31
C17,saree,2026-01-19,45,41,4073.44
C17,saree,2026-01-26,26,21,4387.44
C17,saree,2026-02-02,21,19,4151.61
C17,saree,2026-02-09,31,28,4143.42
C17,saree,2026-02-16,32,31,3923.16
C17,saree,2026-02-23,34,33,4003.41
C17,saree,2026-03-02,25,21,3803.26
C17,saree,2026-03-09,42,37,3841.07
C17,saree,2026-03-16,44,41,4109.33
C17,saree,2026-03-23,51,50,3776.19
C17,saree,2026-03-30,26,26,3963.9
C17,saree,2026-04-06,39,39,3834.41
C17,saree,2026-04-13,33,32,3955.1
C17,saree,2026-04-20,38,38,3812.26
C17,saree,2026-04-27,37,35,3606.11
C17,saree,2026-05-04,34,33,4085.28
C17,saree,2026-05-11,34,32,3997.78
C17,saree,2026-05-18,40,38,4160.2
C17,saree,2026-05-25,31,28,4303.65
C17,saree,2026-06-01,37,36,4091.5
C17,saree,2026-06-08,35,30,4164.27
C17,saree,2026-06-15,38,37,4161.79
C17,saree,2026-06-22,34,31,4351.46
C17,dupatta,2021-07-05,5,4,4111.24
C17,dupatta,2021-07-12,2,2,4078.17
C17,dupatta,2021-07-19,2,2,4448.74
C17,dupatta,2021-07-26,5,5,3841.29
C17,dupatta,2021-08-02,2,1,3857.8
C17,dupatta,2021-08-09,8,8,4111.24
C17,dupatta,2021-08-16,8,7,3841.84
C17,dupatta,2021-08-23,4,4,3815.17
C17,dupatta,2021-08-30,2,2,3764.14
C17,dupatta,2021-09-06,2,1,4326.41
C17,dupatta,2021-09-13,4,4,3903.19
C17,dupatta,2021-09-20,1,1,3995.64
C17,dupatta,2021-09-27,4,4,3811.43
C17,dupatta,2021-10-04,5,5,4134.62
C17,dupatta,2021-10-11,11,10,4077.84
C17,dupatta,2021-10-18,1,1,4087.31
C17,dupatta,2021-10-25,6,6,3888.82
C17,dupatta,2021-11-01,4,4,4042.27
C17,dupatta,2021-11-08,3,3,4021.64
C17,dupatta,2021-11-15,3,2,4008.5
C17,dupatta,2021-11-22,2,2,4193.31
C17,dupatta,2021-11-29,3,3,3963.51
C17,dupatta,2021-12-06,4,4,4115.63
C17,dupatta,2021-12-13,3,3,3849.12
C17,dupatta,2021-12-20,6,6,4102.21
C17,dupatta,2021-12-27,3,3,3823.23
C17,dupatta,2022-01-03,2,2,4729.82
C17,dupatta,2022-01-10,6,6,4151.08
C17,dupatta,2022-01-17,3,3,3806.09
C17,dupatta,2022-01-24,2,2,4003.51
C17,dupatta,2022-01-31,2,2,3988.18
C17,dupatta,2022-02-07,3,3,4028.1
C17,dupatta,2022-02-14,2,1,3839.13
C17,dupatta,2022-02-21,6,6,3585.21
C17,dupatta,2022-02-28,11,11,4316.66
C17,dupatta,2022-03-07,4,4,3989.01
C17,dupatta,2022-03-14,4,3,4160.25
C17,dupatta,2022-03-21,4,4,3761.94
C17,dupatta,2022-03-28,4,4,4161.7
C17,dupatta,2022-04-04,1,1,3994.72
C17,dupatta,2022-04-11,2,2,3983.88
C17,dupatta,2022-04-18,4,4,3746.21
C17,dupatta,2022-04-25,4,4,3996.84
C17,dupatta,2022-05-02,9,7,4171.57
C17,dupatta,2022-05-09,9,9,3990.76
C17,dupatta,2022-05-16,7,7,4374.98
C17,dupatta,2022-05-23,7,7,4105.12
C17,dupatta,2022-05-30,3,2,4362.37
C17,dupatta,2022-06-06,1,1,3856.55
C17,dupatta,2022-06-13,1,1,3767.36
C17,dupatta,2022-06-20,3,3,3896.93
C17,dupatta,2022-06-27,6,6,3847.92
C17,dupatta,2022-07-04,3,3,3901.65
C17,dupatta,2022-07-11,2,2,4050.04
C17,dupatta,2022-07-18,6,4,4071.55
C17,dupatta,2022-07-25,5,5,3882.62
C17,dupatta,2022-08-01,7,7,4043.39
C17,dupatta,2022-08-08,4,4,3792.88
C17,dupatta,2022-08-15,7,7,3959.89
C17,dupatta,2022-08-22,9,9,3886.99
C17,dupatta,2022-08-29,2,2,3854.68
C17,dupatta,2022-09-05,6,6,4159.01
C17,dupatta,2022-09-12,3,3,3922.29
C17,dupatta,2022-09-19,5,5,4071.62
C17,dupatta,2022-09-26,7,7,3848.18
