cluster_id,cluster_name,state,week_start_date,units_ordered,units_delivered,gross_merchandise_value_inr,delivered_revenue_inr,cash_in_inr,raw_material_cost_inr,wage_cost_inr,loom_maintenance_cost_inr,working_capital_drag_inr,net_income_accrual_inr,net_cashflow_inr,active_weavers_est,income_per_active_weaver_inr,pending_receivables_inr,receivable_weeks_outstanding,income_volatility_score,credit_need_flag
C21,Salem,Tamil Nadu,2023-06-26,316,297,281851.46,294001.84,246667.45,75253.7,99960.63,24963.5,1464.51,93824.01,45025.11,126,744.64,976338.6,3.13,1.121,False
C21,Salem,Tamil Nadu,2023-07-03,292,276,257430.12,160341.92,305851.89,41108.5,54516.25,20070.47,1246.24,44646.7,188910.43,101,442.05,830828.63,3.16,0.89,False
C21,Salem,Tamil Nadu,2023-07-10,316,290,282477.14,260654.5,261239.06,66745.17,88622.53,24116.76,1245.37,81170.04,80509.23,121,670.83,830244.07,3.14,0.73,False
C21,Salem,Tamil Nadu,2023-07-17,271,250,240996.24,248672.96,310572.17,63715.95,84548.81,18193.37,1152.52,82214.83,142961.52,91,903.46,768344.86,3.19,0.695,False
C21,Salem,Tamil Nadu,2023-07-24,273,259,238901.84,294339.94,214202.15,75478.27,100075.58,19049.56,1272.72,99736.53,18326.02,95,1049.86,848482.65,3.52,0.863,False
C21,Salem,Tamil Nadu,2023-07-31,310,297,276203.28,278569.82,225749.33,71463.34,94713.74,22927.24,1351.95,89465.5,35293.06,114,784.79,901303.14,3.33,1.028,False
C21,Salem,Tamil Nadu,2023-08-07,335,314,305724.91,177649.6,250642.64,45740.23,60400.86,22319.34,1242.47,49189.17,120939.74,111,443.15,828310.1,3.32,0.796,False
C21,Salem,Tamil Nadu,2023-08-14,352,330,328049.92,259457.85,260649.85,66979.52,88215.67,25732.37,1240.68,78530.29,78481.61,128,613.52,827118.1,3.28,0.658,False
C21,Salem,Tamil Nadu,2023-08-21,413,384,365404.5,256293.42,354289.71,65989.01,87139.76,29348.0,1093.68,73816.65,170719.26,146,505.59,729121.81,3.0,0.591,False
C21,Salem,Tamil Nadu,2023-08-28,445,403,402434.27,292787.33,163099.96,75232.69,99547.69,33562.44,1288.21,84444.51,-46531.07,167,505.66,858809.18,3.48,0.948,False
C21,Salem,Tamil Nadu,2023-09-04,468,438,412176.18,318734.84,268213.08,81717.31,108369.85,28934.16,1364.0,99713.52,47827.76,144,692.46,909330.94,3.23,1.011,False
C21,Salem,Tamil Nadu,2023-09-11,251,233,232833.04,282176.49,298335.52,72417.98,95940.01,16473.03,1339.76,97345.47,112164.74,82,1187.14,893171.91,3.11,1.014,False
C21,Salem,Tamil Nadu,2023-09-18,279,260,251157.2,261785.79,333228.36,66802.96,89007.17,18277.32,1232.59,87698.34,157908.32,91,963.72,821729.34,2.84,0.846,False
C21,Salem,Tamil Nadu,2023-09-25,336,311,303329.6,301754.76,145813.62,76735.02,102596.62,21687.33,1466.51,100735.79,-56671.86,108,932.74,977670.48,3.36,1.183,False
C21,Salem,Tamil Nadu,2023-10-02,358,334,319992.33,217373.7,351877.51,55424.5,73907.06,24897.73,1264.75,63144.41,196383.47,124,509.23,843166.67,3.17,1.164,False
C21,Salem,Tamil Nadu,2023-10-09,395,368,358614.58,317339.88,344418.17,81210.85,107895.56,26900.12,1224.13,101333.35,127187.51,134,756.22,816088.38,2.97,1.098,False
C21,Salem,Tamil Nadu,2023-10-16,381,356,337953.98,201222.45,108174.47,51578.97,68415.63,28700.98,1363.7,52526.87,-41884.81,143,367.32,909136.36,3.5,1.622,False
C21,Salem,Tamil Nadu,2023-10-23,329,312,298269.21,431736.8,166800.86,110868.74,146790.51,25083.14,1761.11,148994.41,-117702.64,125,1191.96,1174072.3,4.02,2.142,False
C21,Salem,Tamil Nadu,2023-10-30,347,324,314770.64,350423.35,412544.47,90152.02,119143.94,23473.03,1667.93,117654.36,178107.55,117,1005.59,1111951.18,3.42,1.757,False
C21,Salem,Tamil Nadu,2023-11-06,397,370,349465.2,172049.26,291728.67,44208.64,58496.75,32297.19,1488.41,37046.68,155237.68,161,230.1,992271.77,3.44,1.672,False
C21,Salem,Tamil Nadu,2023-11-13,415,391,375074.93,325275.34,295581.04,83648.39,110593.62,29081.58,1532.95,101951.75,70724.5,145,703.12,1021966.07,3.19,1.886,False
C21,Salem,Tamil Nadu,2023-11-20,212,192,189494.08,227551.97,498063.12,58517.68,77367.67,16041.73,1127.18,75624.89,345008.86,80,945.31,751454.92,2.8,1.265,False
C21,Salem,Tamil Nadu,2023-11-27,241,233,221133.57,464424.78,174920.94,119287.12,157904.43,18243.74,1561.44,168989.49,-122075.79,91,1857.03,1040958.76,3.5,2.172,False
C21,Salem,Tamil Nadu,2023-12-04,225,208,199459.5,308634.05,261814.97,79191.99,104935.58,15634.29,1631.67,108872.19,60421.44,78,1395.8,1087777.84,3.28,2.425,False
C21,Salem,Tamil Nadu,2023-12-11,234,222,215522.19,267383.52,357175.54,68593.64,90910.4,18236.28,1496.98,89643.2,177938.24,91,985.09,997985.82,3.15,1.687,False
C21,Salem,Tamil Nadu,2023-12-18,272,257,248394.03,283070.9,287319.68,72470.53,96244.11,19236.3,1490.61,95119.96,97878.13,96,990.83,993737.04,3.0,1.104,False
C21,Salem,Tamil Nadu,2023-12-25,325,300,302587.46,197417.2,333971.16,50562.43,67121.85,22237.42,1285.77,57495.5,192763.69,111,517.98,857183.08,3.25,1.096,False
C21,Salem,Tamil Nadu,2024-01-01,346,325,310284.15,210338.5,374073.3,53806.07,71515.09,26238.79,1040.17,58778.55,221473.18,131,448.69,693448.28,2.89,1.059,False
C21,Salem,Tamil Nadu,2024-01-08,400,380,358996.67,192011.9,241549.6,49057.97,65284.05,32464.58,965.87,45205.3,93777.13,162,279.05,643910.58,2.92,1.027,False
C21,Salem,Tamil Nadu,2024-01-15,442,418,393422.73,189892.51,203945.12,48546.16,64563.45,33279.79,944.79,43503.11,56610.93,166,262.07,629857.97,3.19,1.113,False
C21,Salem,Tamil Nadu,2024-01-22,215,199,198709.81,278893.08,187349.64,71299.22,94823.65,15846.07,1082.1,96924.14,4298.6,79,1226.89,721401.41,3.31,0.674,False
C21,Salem,Tamil Nadu,2024-01-29,290,271,260216.03,220298.92,211892.65,56181.83,74901.63,18862.52,1094.71,70352.94,60851.96,94,748.44,729807.68,3.31,0.673,False
C21,Salem,Tamil Nadu,2024-02-05,283,265,253668.94,264080.72,344690.58,67402.34,89787.44,19876.0,973.8,87014.94,166651.0,99,878.94,649197.82,2.72,0.67,False
C21,Salem,Tamil Nadu,2024-02-12,258,242,234958.45,297847.46,177763.53,76144.92,101268.14,17877.44,1153.92,102556.96,-18680.89,89,1152.33,769281.75,2.9,0.907,False
C21,Salem,Tamil Nadu,2024-02-19,274,262,246710.06,270677.74,226827.46,69424.62,92030.43,18286.65,1219.7,90936.04,45866.06,91,999.3,813132.03,3.09,1.02,False
C21,Salem,Tamil Nadu,2024-02-26,267,250,244383.32,259492.11,275317.8,66880.19,88227.32,20306.52,1195.96,84078.08,98707.81,101,832.46,797306.34,2.92,0.911,False
C21,Salem,Tamil Nadu,2024-03-04,257,235,231384.81,127546.93,231066.21,32939.77,43365.96,17299.52,1040.68,33941.68,136420.28,86,394.67,693787.06,2.9,0.912,False
C21,Salem,Tamil Nadu,2024-03-11,287,264,254581.92,226310.8,191548.26,58646.6,76945.67,21532.59,1092.82,69185.94,33330.58,107,646.6,728549.6,3.3,0.97,False
C21,Salem,Tamil Nadu,2024-03-18,357,337,328288.27,270363.83,257458.33,69963.97,91923.7,26174.42,1112.18,82301.74,68284.06,130,633.09,741455.1,3.36,0.797,False
C21,Salem,Tamil Nadu,2024-03-25,406,386,357522.25,297210.12,301691.25,76709.85,101051.44,30817.82,1105.46,88631.01,92006.68,153,579.29,736973.97,3.2,0.758,False
C21,Salem,Tamil Nadu,2024-04-01,473,439,426177.73,193072.96,299096.45,49912.56,65644.81,33251.82,946.43,44263.77,149340.83,165,268.27,630950.48,2.56,0.733,False
C21,Salem,Tamil Nadu,2024-04-08,535,504,471903.88,211754.44,169613.68,54598.59,71996.51,37987.13,1009.64,47172.21,4021.81,188,250.92,673091.24,2.77,0.641,False
C21,Salem,Tamil Nadu,2024-04-15,555,520,504371.98,309843.8,177044.57,79679.99,105346.89,42949.56,1208.84,81867.36,-52140.71,212,386.17,805890.47,3.19,1.029,False
C21,Salem,Tamil Nadu,2024-04-22,295,279,258690.42,250954.49,178488.4,64640.52,85324.53,23359.41,1317.53,77630.03,3846.41,115,675.04,878356.56,3.64,1.286,False
C21,Salem,Tamil Nadu,2024-04-29,303,286,262960.06,385985.86,276760.84,99280.93,131235.19,21793.63,1481.37,133676.11,22969.72,107,1249.31,987581.58,3.41,1.541,False
C21,Salem,Tamil Nadu,2024-05-06,323,302,296802.55,367769.39,280876.27,94633.73,125041.59,23484.36,1611.71,124609.71,36104.88,115,1083.56,1074474.7,3.27,1.527,False
C21,Salem,Tamil Nadu,2024-05-13,344,322,309379.27,514042.86,390319.92,132165.41,174774.57,26412.09,1797.3,180690.79,55170.55,129,1400.7,1198197.64,3.16,1.574,False
C21,Salem,Tamil Nadu,2024-05-20,305,289,281113.92,257458.35,331142.63,66288.95,87535.84,22170.01,1686.77,81463.55,153461.06,108,754.29,1124513.36,2.95,1.541,False
C21,Salem,Tamil Nadu,2024-05-27,322,294,289516.1,260355.72,291939.76,66967.11,88520.94,23462.45,1639.39,81405.22,111349.87,114,714.08,1092929.32,3.12,1.553,False
C21,Salem,Tamil Nadu,2024-06-03,310,290,277209.75,208329.38,254247.5,53498.37,70831.99,22491.49,1570.52,61507.53,105855.13,109,564.29,1047011.2,3.38,1.218,False
C21,Salem,Tamil Nadu,2024-06-10,310,296,272183.1,273774.35,346863.25,70290.18,93083.28,21931.13,1460.88,88469.76,160097.78,106,834.62,973922.3,3.9,0.738,False
C21,Salem,Tamil Nadu,2024-06-17,302,276,275695.3,233349.18,200776.35,59935.54,79338.72,21987.64,1509.74,72087.28,38004.71,106,680.07,1006495.13,4.13,0.638,False
C21,Salem,Tamil Nadu,2024-06-24,292,279,258653.11,252826.23,331664.58,65069.95,85960.92,22460.06,1391.49,79335.3,156782.16,108,734.59,927656.78,3.83,0.52,False
C21,Salem,Tamil Nadu,2024-07-01,288,276,264600.48,311981.3,323040.29,80343.47,106073.64,19807.18,1374.9,105757.01,115441.1,95,1113.23,916597.79,3.42,0.41,False
C21,Salem,Tamil Nadu,2024-07-08,305,286,275503.96,140146.61,230822.66,36149.89,47649.85,23571.7,1238.88,32775.17,122212.34,113,290.05,825921.74,3.52,0.331,False
C21,Salem,Tamil Nadu,2024-07-15,265,248,243177.25,336043.37,285800.22,86697.68,114254.75,20033.38,1314.25,115057.56,63500.16,96,1198.52,876164.89,3.37,0.383,False
C21,Salem,Tamil Nadu,2024-07-22,306,286,277379.82,158993.37,202080.8,41003.01,54057.75,22548.63,1249.62,41383.98,83221.79,108,383.18,833077.46,3.52,0.405,False
C21,Salem,Tamil Nadu,2024-07-29,370,351,322940.32,267310.44,212729.18,68853.46,90885.55,25899.33,1331.49,81672.1,25759.35,124,658.65,887658.72,3.93,0.536,False
C21,Salem,Tamil Nadu,2024-08-05,429,410,378960.72,239820.94,252608.43,61847.73,81539.12,32181.09,1312.31,64253.0,75728.18,154,417.23,874871.23,3.49,0.521,False
C21,Salem,Tamil Nadu,2024-08-12,427,387,374530.24,244406.43,240813.23,62928.41,83098.19,30106.17,1317.7,68273.66,63362.76,144,474.12,878464.43,3.86,0.467,False
C21,Salem,Tamil Nadu,2024-08-19,470,444,412467.3,257482.03,285986.08,66456.04,87543.89,33464.42,1274.94,70017.68,97246.79,160,437.61,849960.38,3.37,0.387,False
C21,Salem,Tamil Nadu,2024-08-26,466,443,427038.52,239722.83,303893.72,61809.94,81505.76,35991.88,1178.68,60415.25,123407.46,172,351.25,785789.49,3.2,0.399,False
C21,Salem,Tamil Nadu,2024-09-02,330,311,300805.45,294028.66,225322.26,75888.72,99969.74,23238.7,1281.74,94931.5,24943.36,111,855.24,854495.89,3.3,0.482,False
C21,Salem,Tamil Nadu,2024-09-09,405,389,368302.95,359268.48,192979.66,92352.69,122151.28,27227.15,1531.18,117537.36,-50282.64,130,904.13,1020784.71,3.55,0.979,False
C21,Salem,Tamil Nadu,2024-09-16,430,402,391942.85,434150.08,202122.82,111646.82,147611.03,32059.95,1879.22,142832.28,-91074.2,153,933.54,1252811.97,3.78,2.176,False
C21,Salem,Tamil Nadu,2024-09-23,360,340,321327.6,347699.01,243924.3,89197.5,118217.66,28089.64,2034.88,112194.21,6384.62,134,837.27,1356586.68,3.78,2.364,False
C21,Salem,Tamil Nadu,2024-09-30,373,354,339904.33,347520.83,335013.09,88934.49,118157.08,29152.0,2053.64,111277.26,96715.88,139,800.56,1369094.42,3.68,2.245,False
C21,Salem,Tamil Nadu,2024-10-07,430,402,383913.32,289538.67,361814.51,74307.42,98443.15,29769.54,1945.23,87018.56,157349.17,142,612.81,1296818.58,3.66,1.921,False
C21,Salem,Tamil Nadu,2024-10-14,334,323,296266.91,245426.9,426984.51,63076.06,83445.15,23473.31,1672.89,75432.38,255317.1,112,673.5,1115260.97,3.63,1.753,False
C21,Salem,Tamil Nadu,2024-10-21,370,345,333623.45,345674.9,293837.87,88822.33,117529.47,28285.42,1750.65,111037.68,57450.0,135,822.5,1167098.0,3.8,1.964,False
C21,Salem,Tamil Nadu,2024-10-28,389,366,355055.21,342583.63,365223.6,88045.87,116478.43,27436.59,1716.69,110622.74,131546.02,131,844.45,1144458.03,3.74,1.62,False
C21,Salem,Tamil Nadu,2024-11-04,399,376,358191.61,333191.91,387834.21,85892.57,113285.25,29728.78,1634.72,104285.31,157292.89,142,734.4,1089815.73,3.44,1.1,False
C21,Salem,Tamil Nadu,2024-11-11,231,218,213097.12,368300.04,274314.06,95192.47,125222.01,17999.47,1775.7,129886.09,34124.41,86,1510.3,1183801.71,3.41,0.719,False
C21,Salem,Tamil Nadu,2024-11-18,243,232,211447.66,297186.69,417409.32,76765.74,101043.47,20086.52,1595.37,99290.96,217918.22,96,1034.28,1063579.08,3.17,0.545,False
C21,Salem,Tamil Nadu,2024-11-25,238,231,219031.4,317741.06,381737.65,82174.44,108031.96,17987.13,1499.37,109547.53,172044.75,86,1273.81,999582.49,3.04,0.502,False
C21,Salem,Tamil Nadu,2024-12-02,188,174,175598.27,219529.59,254161.36,56797.79,74640.06,12335.17,1447.43,75756.57,108940.91,59,1284.01,964950.72,3.21,0.531,False
C21,Salem,Tamil Nadu,2024-12-09,225,208,199574.62,192834.34,356557.5,49810.68,65563.68,16929.74,1201.84,60530.24,223051.56,81,747.29,801227.56,3.12,0.501,False
C21,Salem,Tamil Nadu,2024-12-16,281,260,254089.1,165978.8,180447.54,42813.14,56432.79,25073.71,1180.14,41659.16,54947.76,120,347.16,786758.82,3.51,0.505,False
C21,Salem,Tamil Nadu,2024-12-23,317,302,279557.02,128673.52,186786.4,33163.67,43749.0,25899.33,1092.97,25861.52,82881.43,124,208.56,728645.94,4.12,0.549,False
C21,Salem,Tamil Nadu,2024-12-30,358,331,320258.45,243348.76,229715.42,62744.85,82738.58,27977.0,1113.42,69888.33,55141.57,134,521.55,742279.28,4.06,0.639,False
C21,Salem,Tamil Nadu,2025-01-06,409,387,377232.29,237972.63,213743.88,61457.87,80910.69,33812.98,1149.76,61791.09,36412.58,162,381.43,766508.03,3.95,0.634,False
C21,Salem,Tamil Nadu,2025-01-13,492,453,434190.0,188445.2,189331.46,48647.47,64071.37,35680.96,1148.43,40045.4,39783.23,171,234.18,765621.77,3.84,0.703,False
C21,Salem,Tamil Nadu,2025-01-20,447,423,397487.3,260748.64,187685.85,67326.32,88654.54,37752.72,1258.03,67015.06,-7305.76,181,370.25,838684.56,3.61,0.931,False
C21,Salem,Tamil Nadu,2025-01-27,239,228,207669.89,270261.34,265667.45,69740.29,91888.86,22517.63,1264.92,86114.56,80255.75,108,797.36,843278.45,3.52,0.959,False
C21,Salem,Tamil Nadu,2025-02-03,254,242,225619.73,381068.49,245034.13,98214.68,129563.29,21468.81,1468.97,131821.71,-5681.62,103,1279.82,979312.81,3.56,0.815,False
C21,Salem,Tamil Nadu,2025-02-10,275,258,250965.0,239443.41,189391.67,61687.99,81410.76,19795.49,1544.05,76549.17,24953.38,95,805.78,1029364.55,3.58,0.895,False
C21,Salem,Tamil Nadu,2025-02-17,291,272,257380.77,287515.23,372308.64,73982.88,97755.18,22703.78,1416.86,93073.39,176449.94,109,853.88,944571.14,3.21,1.177,False
C21,Salem,Tamil Nadu,2025-02-24,279,254,245999.88,234385.97,320743.33,60287.33,79691.23,21237.38,1287.32,73170.03,158240.07,102,717.35,858213.78,3.0,1.118,False
C21,Salem,Tamil Nadu,2025-03-03,313,298,271612.53,178489.23,251168.97,45872.71,60686.34,23937.03,1178.3,47993.15,119494.59,115,417.33,785534.04,3.34,0.982,False
C21,Salem,Tamil Nadu,2025-03-10,365,347,324247.75,256629.41,307170.66,65901.68,87254.0,28924.03,1102.49,74549.7,123988.46,139,536.33,734992.79,3.07,0.865,False
C21,Salem,Tamil Nadu,2025-03-17,440,417,387445.67,283727.52,243765.87,72963.88,96467.36,29328.64,1162.43,84967.64,43843.56,141,602.61,774954.44,3.25,0.723,False
C21,Salem,Tamil Nadu,2025-03-24,508,480,456984.1,331100.84,185074.81,85336.27,112574.29,38257.75,1381.47,94932.53,-52474.97,184,515.94,920980.47,3.51,1.123,False
C21,Salem,Tamil Nadu,2025-03-31,574,548,499374.26,218694.38,270405.71,56376.59,74356.09,41987.93,1303.9,45973.77,96381.2,202,227.59,869269.14,3.19,0.884,False
C21,Salem,Tamil Nadu,2025-04-07,320,302,284300.27,268485.73,308258.17,69184.17,91285.15,24133.28,1244.25,83883.13,122411.32,116,723.13,829496.7,3.01,0.739,False
C21,Salem,Tamil Nadu,2025-04-14,297,281,268820.14,295703.26,298552.9,76274.7,100539.11,25193.36,1239.97,93696.09,95305.76,121,774.35,826647.06,2.97,0.743,False
C21,Salem,Tamil Nadu,2025-04-21,328,307,289367.07,457154.71,204670.96,117991.5,155432.6,22714.95,1618.7,161015.66,-93086.79,109,1477.21,1079130.81,3.48,1.489,False
C21,Salem,Tamil Nadu,2025-04-28,319,294,291493.16,292330.18,252968.05,75435.11,99392.26,23567.06,1677.74,93935.75,52895.88,113,831.29,1118492.94,3.41,1.665,False
C21,Salem,Tamil Nadu,2025-05-05,301,286,271183.44,370715.18,344133.82,95623.53,126043.16,23379.17,1717.61,125669.32,97370.35,112,1122.05,1145074.3,3.23,1.72,False
C21,Salem,Tamil Nadu,2025-05-12,327,306,294886.97,356509.96,345565.45,91866.51,121213.39,26115.89,1734.03,117314.17,104635.63,125,938.51,1156018.81,3.13,1.525,False
C21,Salem,Tamil Nadu,2025-05-19,292,273,256911.82,138920.19,373402.73,35761.16,47232.86,23627.3,1382.3,32298.87,265399.11,113,285.83,921536.27,3.18,1.056,False
C21,Salem,Tamil Nadu,2025-05-26,344,326,302867.92,373057.95,286868.71,96052.89,126839.7,25322.35,1511.59,124843.01,37142.18,121,1031.76,1007725.51,3.25,1.17,False
C21,Salem,Tamil Nadu,2025-06-02,311,287,278638.38,167236.5,396884.18,43085.27,56860.41,24506.84,1167.12,42783.98,271264.54,117,365.68,778077.83,3.0,1.151,False
C21,Salem,Tamil Nadu,2025-06-09,289,272,255078.14,125286.14,241431.01,32264.51,42597.29,20962.41,992.9,29461.93,144613.9,100,294.62,661932.96,3.29,1.094,False
C21,Salem,Tamil Nadu,2025-06-16,310,292,274238.92,305612.68,118865.51,78830.77,103908.31,23288.76,1273.02,99584.84,-88435.35,111,897.16,848680.13,3.5,1.078,False
C21,Salem,Tamil Nadu,2025-06-23,267,251,241298.14,169027.74,175487.13,43643.63,57469.43,21837.16,1263.33,46077.52,51273.58,104,443.05,842220.74,4.39,1.081,False
C21,Salem,Tamil Nadu,2025-06-30,302,289,268631.52,372200.61,252586.09,96239.42,126548.21,21015.72,1442.75,128397.26,7339.99,100,1283.97,961835.26,3.96,1.259,False
C21,Salem,Tamil Nadu,2025-07-07,289,274,260568.66,318304.34,307670.0,82286.95,108223.48,21465.31,1458.7,106328.6,94235.56,102,1042.44,972469.6,3.34,1.276,False
C21,Salem,Tamil Nadu,2025-07-14,359,337,320705.47,283220.15,229951.96,73320.41,96294.85,25285.28,1538.61,88319.61,33512.81,120,736.0,1025737.79,3.59,1.537,False
C21,Salem,Tamil Nadu,2025-07-21,398,377,348699.08,140373.18,234753.49,36391.19,47726.88,27640.7,1397.04,28614.41,121597.68,131,218.43,931357.48,3.34,1.34,False
C21,Salem,Tamil Nadu,2025-07-28,421,390,389582.88,208727.69,327655.08,54035.7,70967.41,29579.86,1218.65,54144.72,171853.46,140,386.75,812430.09,3.42,1.259,False
C21,Salem,Tamil Nadu,2025-08-04,450,424,409740.75,202845.71,202703.52,52502.39,68967.54,32578.89,1218.86,48796.89,47435.84,154,316.86,812572.28,3.89,1.429,False
C21,Salem,Tamil Nadu,2025-08-11,489,461,442423.56,384700.02,188190.98,99250.88,130798.01,37919.05,1513.62,116732.08,-81290.58,179,652.13,1009081.32,4.31,1.373,False
C21,Salem,Tamil Nadu,2025-08-18,363,342,318050.32,269209.36,228313.85,69651.19,91531.18,27576.29,1574.97,80450.7,37980.22,130,618.85,1049976.83,3.94,1.42,False
C21,Salem,Tamil Nadu,2025-08-25,394,370,355455.64,393825.05,230903.01,101912.91,133900.52,27823.33,1819.35,130188.29,-34553.1,131,993.8,1212898.87,3.88,1.673,False
C21,Salem,Tamil Nadu,2025-09-01,468,445,437189.22,444005.66,388712.67,114296.98,150961.92,36155.4,1902.29,142591.36,85396.08,170,838.77,1268191.86,3.4,1.698,False
C21,Salem,Tamil Nadu,2025-09-08,458,429,409317.65,275019.68,354692.11,70509.6,93506.69,36378.59,1782.78,74624.8,152514.45,171,436.4,1188519.43,3.44,1.416,False
C21,Salem,Tamil Nadu,2025-09-15,370,349,329500.42,463592.74,323856.94,118276.26,157621.53,25961.82,1992.38,161733.13,20004.95,122,1325.68,1328255.23,3.37,1.727,False
C21,Salem,Tamil Nadu,2025-09-22,479,452,425930.79,321028.39,398445.99,81703.13,109149.65,38950.24,1876.26,91225.37,166766.71,183,498.5,1250837.63,3.33,1.729,False
C21,Salem,Tamil Nadu,2025-09-29,433,403,377417.95,219525.6,359807.07,55870.23,74638.7,32787.27,1665.83,56229.4,194845.04,154,365.13,1110556.16,3.47,1.47,False
C21,Salem,Tamil Nadu,2025-10-06,341,322,306802.25,417998.5,264147.83,106818.06,142119.49,25981.83,1896.61,143079.12,-12668.16,122,1172.78,1264406.83,3.56,1.14,False
C21,Salem,Tamil Nadu,2025-10-13,398,376,342839.19,468365.08,413701.5,120079.54,159244.13,31101.99,1978.61,157939.42,101297.23,146,1081.78,1319070.41,3.7,1.02,False
C21,Salem,Tamil Nadu,2025-10-20,415,386,364204.0,274789.63,357043.1,70679.72,93428.47,30255.7,1855.23,80425.74,160823.98,142,566.38,1236816.94,3.58,0.684,False
C21,Salem,Tamil Nadu,2025-10-27,423,394,381989.44,236811.47,425901.69,60923.54,80515.9,35592.68,1571.59,59779.35,247297.98,167,357.96,1047726.72,3.0,0.682,False
C21,Salem,Tamil Nadu,2025-11-03,234,213,209664.39,372759.98,393434.86,95820.78,126738.39,18974.03,1540.58,131226.78,150361.08,89,1474.46,1027051.84,3.04,0.683,False
C21,Salem,Tamil Nadu,2025-11-10,233,218,212968.6,265177.7,268341.3,68041.58,90160.42,18766.25,1535.83,88209.45,89837.22,88,1002.38,1023888.24,3.56,0.571,False
C21,Salem,Tamil Nadu,2025-11-17,234,211,213915.39,312019.97,395306.87,80028.26,106086.79,16850.21,1410.9,109054.71,190930.71,79,1380.44,940601.34,3.17,0.571,False
C21,Salem,Tamil Nadu,2025-11-24,198,187,181206.63,351927.87,219667.75,90465.73,119655.48,17495.14,1609.29,124311.52,-9557.89,82,1515.99,1072861.46,3.3,0.801,False
C21,Salem,Tamil Nadu,2025-12-01,227,217,199157.69,181298.26,403560.78,46651.33,61641.41,19634.35,1275.9,53371.17,274357.79,92,580.12,850598.94,3.06,0.605,False
C21,Salem,Tamil Nadu,2025-12-08,251,240,224437.09,260878.95,297278.73,67305.6,88698.84,19655.1,1221.3,85219.41,120397.89,92,926.3,814199.16,2.94,0.588,False
C21,Salem,Tamil Nadu,2025-12-15,254,243,227640.73,245520.14,254122.16,63419.85,83476.85,22028.39,1208.4,76595.05,83988.67,103,743.64,805597.14,3.1,0.648,False
C21,Salem,Tamil Nadu,2025-12-22,309,286,275853.06,132865.28,195987.97,34327.11,45174.2,23978.46,1113.71,29385.51,91394.49,112,262.37,742474.45,3.62,0.678,False
C21,Salem,Tamil Nadu,2025-12-29,363,333,325203.23,239370.88,182943.97,61931.23,81386.1,30650.54,1198.35,65403.01,7777.75,143,457.36,798901.36,3.64,0.87,False
C21,Salem,Tamil Nadu,2026-01-05,435,411,395637.58,187094.09,254667.06,48513.15,63611.99,38621.69,1096.99,36347.26,102823.24,180,201.93,731328.39,3.63,0.855,False
C21,Salem,Tamil Nadu,2026-01-12,470,444,425848.2,240143.55,259821.13,62494.02,81648.81,40595.39,1067.48,55405.33,74015.43,189,293.15,711650.81,3.56,0.925,False
C21,Salem,Tamil Nadu,2026-01-19,439,415,394142.25,223245.36,251543.72,58096.5,75903.42,38702.87,1025.03,50542.57,77815.9,180,280.79,683352.45,3.07,0.733,False
C21,Salem,Tamil Nadu,2026-01-26,263,251,238274.49,351631.02,227930.33,91543.72,119554.55,20663.18,1210.58,119869.57,-5041.7,96,1248.64,807053.14,3.22,0.643,False
C21,Salem,Tamil Nadu,2026-02-02,272,258,245252.43,282741.99,231394.34,73535.47,96132.28,21546.7,1287.6,91527.54,38892.29,100,915.28,858400.79,3.13,0.682,False
C21,Salem,Tamil Nadu,2026-02-09,246,233,222153.17,365591.21,304842.95,95006.68,124301.01,21139.87,1378.72,125143.65,63016.67,98,1276.98,919149.05,3.01,0.692,False
C21,Salem,Tamil Nadu,2026-02-16,286,263,258431.98,289848.29,305681.03,75217.54,98548.42,25912.62,1354.97,90169.71,104647.48,120,751.41,903316.31,2.8,0.706,False
C21,Salem,Tamil Nadu,2026-02-23,346,325,318446.87,281602.72,322505.28,73092.44,95744.92,27885.16,1293.62,84880.2,124489.14,129,657.99,862413.75,2.83,0.568,False
C21,Salem,Tamil Nadu,2026-03-02,396,375,357836.16,232985.81,176555.86,60424.93,79215.18,28130.64,1378.27,65215.06,7406.84,130,501.65,918843.7,3.14,0.74,False
C21,Salem,Tamil Nadu,2026-03-09,462,442,404393.22,271367.72,274406.21,70393.43,92265.02,40723.63,1373.71,67985.64,69650.42,188,361.63,915805.21,3.41,0.744,False
C21,Salem,Tamil Nadu,2026-03-16,470,437,419309.72,188497.99,349368.44,48877.18,64089.32,38814.46,1132.4,36717.03,196455.08,179,205.12,754934.76,3.1,0.881,False
C21,Salem,Tamil Nadu,2026-03-23,545,517,491460.11,222605.91,222546.55,57698.11,75686.01,41242.55,1132.49,47979.24,46787.39,190,252.52,754994.12,3.3,0.728,False
C21,Salem,Tamil Nadu,2026-03-30,295,277,264372.12,355215.85,243484.66,92384.45,120773.39,21079.27,1300.09,120978.74,7947.46,97,1247.2,866725.31,3.34,0.816,False
C21,Salem,Tamil Nadu,2026-04-06,291,275,268991.18,390219.79,193614.17,101874.6,132674.73,24364.21,1595.0,131306.25,-66894.37,112,1172.38,1063330.93,3.68,1.331,False
C21,Salem,Tamil Nadu,2026-04-13,307,289,271491.87,406194.66,301829.39,106023.99,138106.18,22211.84,1751.54,139852.65,33735.84,102,1371.1,1167696.2,3.4,1.526,False
