cluster_id,product_category,week_start_date,units_ordered,units_delivered,avg_order_value_inr
C17,home_furnishing,2022-08-15,2,2,3834.27
C17,home_furnishing,2022-08-22,1,1,3826.23
C17,home_furnishing,2022-08-29,2,2,3740.8
C17,home_furnishing,2022-09-05,1,1,3937.24
C17,home_furnishing,2022-09-12,2,2,3981.92
C17,home_furnishing,2022-09-19,2,2,4195.7
C17,home_furnishing,2022-09-26,3,3,3944.82
C17,home_furnishing,2022-10-03,4,4,3809.75
C17,home_furnishing,2022-10-10,4,4,4191.8
C17,home_furnishing,2022-10-17,4,4,3807.05
C17,home_furnishing,2022-10-24,2,2,4235.33
C17,home_furnishing,2022-10-31,1,0,4527.17
C17,home_furnishing,2022-11-07,0,0,3903.94
C17,home_furnishing,2022-11-14,1,1,3488.76
C17,home_furnishing,2022-11-21,1,1,4040.11
C17,home_furnishing,2022-11-28,2,1,4082.84
C17,home_furnishing,2022-12-05,2,2,3992.45
C17,home_furnishing,2022-12-12,5,5,4185.84
C17,home_furnishing,2022-12-19,1,1,3991.93
C17,home_furnishing,2022-12-26,1,1,3798.52
C17,home_furnishing,2023-01-02,1,1,3817.61
C17,home_furnishing,2023-01-09,2,2,3913.05
C17,home_furnishing,2023-01-16,3,3,3948.63
C17,home_furnishing,2023-01-23,0,0,3904.2
C17,home_furnishing,2023-01-30,3,3,3986.06
C17,home_furnishing,2023-02-06,1,1,3771.89
C17,home_furnishing,2023-02-13,3,3,4356.79
C17,home_furnishing,2023-02-20,2,2,3909.31
C17,home_furnishing,2023-02-27,1,1,3794.17
C17,home_furnishing,2023-03-06,2,2,4054.9
C17,home_furnishing,2023-03-13,3,3,3891.8
C17,home_furnishing,2023-03-20,1,1,3929.47
C17,home_furnishing,2023-03-27,2,2,4047.0
C17,home_furnishing,2023-04-03,2,2,4027.68
C17,home_furnishing,2023-04-10,1,0,3751.16
C17,home_furnishing,2023-04-17,2,2,4132.86
C17,home_furnishing,2023-04-24,4,3,3975.04
C17,home_furnishing,2023-05-01,1,0,3889.62
C17,home_furnishing,2023-05-08,2,1,4304.17
C17,home_furnishing,2023-05-15,1,1,4104.79
C17,home_furnishing,2023-05-22,6,6,3789.74
C17,home_furnishing,2023-05-29,3,3,3885.33
C17,home_furnishing,2023-06-05,1,1,3896.8
C17,home_furnishing,2023-06-12,2,2,4183.32
C17,home_furnishing,2023-06-19,4,4,3862.15
C17,home_furnishing,2023-06-26,1,1,3881.67
C17,home_furnishing,2023-07-03,1,1,3786.09
C17,home_furnishing,2023-07-10,0,0,4151.74
C17,home_furnishing,2023-07-17,3,3,3949.51
C17,home_furnishing,2023-07-24,1,1,3793.16
C17,home_furnishing,2023-07-31,1,1,3604.39
C17,home_furnishing,2023-08-07,3,3,3936.92
C17,home_furnishing,2023-08-14,3,3,3838.1
C17,home_furnishing,2023-08-21,2,2,3927.71
C17,home_furnishing,2023-08-28,1,1,4226.13
C17,home_furnishing,2023-09-04,3,3,4299.2
C17,home_furnishing,2023-09-11,1,1,3808.69
C17,home_furnishing,2023-09-18,2,2,3802.01
C17,home_furnishing,2023-09-25,1,1,4003.1
C17,home_furnishing,2023-10-02,3,3,4124.43
C17,home_furnishing,2023-10-09,4,4,4165.93
C17,home_furnishing,2023-10-16,1,1,4325.52
C17,home_furnishing,2023-10-23,0,0,4024.89
C17,home_furnishing,2023-10-30,2,1,3972.73
C17,home_furnishing,2023-11-06,0,0,3899.59
C17,home_furnishing,2023-11-13,0,0,3824.52
C17,home_furnishing,2023-11-20,2,2,4085.1
C17,home_furnishing,2023-11-27,1,1,4419.65
C17,home_furnishing,2023-12-04,0,0,4013.97
C17,home_furnishing,2023-12-11,1,1,4403.68
C17,home_furnishing,2023-12-18,2,2,4253.25
C17,home_furnishing,2023-12-25,2,2,3563.24
C17,home_furnishing,2024-01-01,3,3,4133.61
C17,home_furnishing,2024-01-08,2,2,3596.76
C17,home_furnishing,2024-01-15,4,4,4145.84
C17,home_furnishing,2024-01-22,3,3,3893.99
C17,home_furnishing,2024-01-29,1,1,4016.09
C17,home_furnishing,2024-02-05,2,2,3839.15
C17,home_furnishing,2024-02-12,2,2,4115.4
C17,home_furnishing,2024-02-19,1,1,4438.09
C17,home_furnishing,2024-02-26,0,0,4495.95
C17,home_furnishing,2024-03-04,2,2,3833.94
C17,home_furnishing,2024-03-11,2,2,3985.54
C17,home_furnishing,2024-03-18,3,3,4206.42
C17,home_furnishing,2024-03-25,2,2,4035.69
C17,home_furnishing,2024-04-01,3,3,3901.25
C17,home_furnishing,2024-04-08,3,3,4196.7
C17,home_furnishing,2024-04-15,3,3,3919.25
C17,home_furnishing,2024-04-22,2,2,4078.72
C17,home_furnishing,2024-04-29,3,2,4143.3
C17,home_furnishing,2024-05-06,1,1,4049.49
C17,home_furnishing,2024-05-13,2,2,3849.65
C17,home_furnishing,2024-05-20,2,2,4003.73
C17,home_furnishing,2024-05-27,1,1,4136.66
C17,home_furnishing,2024-06-03,3,3,3947.72
C17,home_furnishing,2024-06-10,2,2,4063.08
C17,home_furnishing,2024-06-17,3,3,4127.45
C17,home_furnishing,2024-06-24,0,0,4179.39
C17,home_furnishing,2024-07-01,3,3,3984.65
C17,home_furnishing,2024-07-08,0,0,3850.95
C17,home_furnishing,2024-07-15,1,1,4080.42
C17,home_furnishing,2024-07-22,2,2,3940.42
C17,home_furnishing,2024-07-29,1,1,3780.68
C17,home_furnishing,2024-08-05,3,3,3710.78
C17,home_furnishing,2024-08-12,3,3,4077.1
C17,home_furnishing,2024-08-19,2,1,3726.64
C17,home_furnishing,2024-08-26,3,3,4279.13
C17,home_furnishing,2024-09-02,1,1,3885.61
C17,home_furnishing,2024-09-09,3,3,3670.59
C17,home_furnishing,2024-09-16,1,1,4314.83
C17,home_furnishing,2024-09-23,0,0,3969.27
C17,home_furnishing,2024-09-30,0,0,4036.26
C17,home_furnishing,2024-10-07,3,3,3810.29
C17,home_furnishing,2024-10-14,4,2,4233.59
C17,home_furnishing,2024-10-21,0,0,3957.27
C17,home_furnishing,2024-10-28,1,1,3596.63
C17,home_furnishing,2024-11-04,1,1,3943.13
C17,home_furnishing,2024-11-11,3,3,4124.8
C17,home_furnishing,2024-11-18,0,0,3841.98
C17,home_furnishing,2024-11-25,3,2,3708.97
C17,home_furnishing,2024-12-02,2,2,3947.07
C17,home_furnishing,2024-12-09,0,0,4391.72
C17,home_furnishing,2024-12-16,0,0,4281.45
C17,home_furnishing,2024-12-23,0,0,4256.82
C17,home_furnishing,2024-12-30,1,1,4207.09
C17,home_furnishing,2025-01-06,1,1,3965.78
C17,home_furnishing,2025-01-13,4,3,3890.61
C17,home_furnishing,2025-01-20,2,1,4054.62
C17,home_furnishing,2025-01-27,0,0,4162.02
C17,home_furnishing,2025-02-03,0,0,3753.16
C17,home_furnishing,2025-02-10,1,0,3958.4
C17,home_furnishing,2025-02-17,2,2,4279.82
C17,home_furnishing,2025-02-24,0,0,4143.48
C17,home_furnishing,2025-03-03,2,2,4198.16
C17,home_furnishing,2025-03-10,1,1,3502.65
C17,home_furnishing,2025-03-17,3,3,4053.72
C17,home_furnishing,2025-03-24,0,0,4022.63
C17,home_furnishing,2025-03-31,2,2,3760.34
C17,home_furnishing,2025-04-07,7,7,4080.51
C17,home_furnishing,2025-04-14,1,1,4247.01
C17,home_furnishing,2025-04-21,3,1,3944.22
C17,home_furnishing,2025-04-28,4,4,4101.16
C17,home_furnishing,2025-05-05,4,4,3914.99
C17,home_furnishing,2025-05-12,2,2,4070.84
C17,home_furnishing,2025-05-19,1,0,3611.83
C17,home_furnishing,2025-05-26,1,0,3838.44
C17,home_furnishing,2025-06-02,4,3,3849.85
C17,home_furnishing,2025-06-09,1,1,3954.22
C17,home_furnishing,2025-06-16,1,1,3795.44
C17,home_furnishing,2025-06-23,2,2,4146.56
C17,home_furnishing,2025-06-30,6,5,4249.22
C17,home_furnishing,2025-07-07,1,1,4096.72
C17,home_furnishing,2025-07-14,1,1,4070.56
C17,home_furnishing,2025-07-21,2,2,4029.94
C17,home_furnishing,2025-07-28,4,4,4240.46
C17,home_furnishing,2025-08-04,0,0,3760.32
C17,home_furnishing,2025-08-11,1,1,3563.06
C17,home_furnishing,2025-08-18,2,2,3745.5
C17,home_furnishing,2025-08-25,3,3,3878.79
C17,home_furnishing,2025-09-01,3,3,4030.49
C17,home_furnishing,2025-09-08,3,3,4156.91
C17,home_furnishing,2025-09-15,3,3,3959.74
C17,home_furnishing,2025-09-22,2,1,3838.43
C17,home_furnishing,2025-09-29,6,6,3977.68
C17,home_furnishing,2025-10-06,0,0,4188.19
C17,home_furnishing,2025-10-13,3,3,3959.63
C17,home_furnishing,2025-10-20,3,3,3891.43
C17,home_furnishing,2025-10-27,2,2,4201.7
C17,home_furnishing,2025-11-03,2,2,4392.37
C17,home_furnishing,2025-11-10,3,3,4049.27
C17,home_furnishing,2025-11-17,3,3,3836.87
C17,home_furnishing,2025-11-24,3,3,3837.31
C17,home_furnishing,2025-12-01,1,1,4325.81
C17,home_furnishing,2025-12-08,4,4,4148.63
C17,home_furnishing,2025-12-15,4,4,4085.31
C17,home_furnishing,2025-12-22,0,0,4100.84
C17,home_furnishing,2025-12-29,1,1,3919.07
C17,home_furnishing,2026-01-05,3,3,4163.55
C17,home_furnishing,2026-01-12,0,0,4217.03
C17,home_furnishing,2026-01-19,2,2,4036.86
C17,home_furnishing,2026-01-26,0,0,3916.42
C17,home_furnishing,2026-02-02,1,1,3961.03
C17,home_furnishing,2026-02-09,3,3,3989.83
C17,home_furnishing,2026-02-16,2,2,4202.67
C17,home_furnishing,2026-02-23,1,1,4185.56
C17,home_furnishing,2026-03-02,0,0,4054.18
C17,home_furnishing,2026-03-09,3,3,4076.23
C17,home_furnishing,2026-03-16,2,2,4012.19
C17,home_furnishing,2026-03-23,0,0,3489.67
C17,home_furnishing,2026-03-30,0,0,3868.45
C17,home_furnishing,2026-04-06,0,0,3963.95
C17,home_furnishing,2026-04-13,2,1,4020.76
C17,home_furnishing,2026-04-20,2,2,3620.03
C17,home_furnishing,2026-04-27,3,2,4232.4
C17,home_furnishing,2026-05-04,1,1,3793.38
C17,home_furnishing,2026-05-11,3,2,4115.17
C17,home_furnishing,2026-05-18,1,1,3935.05
C17,home_furnishing,2026-05-25,3,3,4083.52
C17,home_furnishing,2026-06-01,3,3,3691.57
C17,home_furnishing,2026-06-08,3,3,3883.29
C17,home_furnishing,2026-06-15,1,1,4259.14
C17,home_furnishing,2026-06-22,4,4,3889.59
C17,shawl_wrap,2021-07-05,2,2,4159.08
C17,shawl_wrap,2021-07-12,0,0,3899.01
C17,shawl_wrap,2021-07-19,3,2,3964.64
C17,shawl_wrap,2021-07-26,0,0,4179.76
C17,shawl_wrap,2021-08-02,4,4,3987.15
C17,shawl_wrap,2021-08-09,3,3,3975.24
C17,shawl_wrap,2021-08-16,3,3,3733.12
C17,shawl_wrap,2021-08-23,2,2,4011.9
C17,shawl_wrap,2021-08-30,5,3,4102.44
C17,shawl_wrap,2021-09-06,2,2,3937.18
C17,shawl_wrap,2021-09-13,1,1,4038.47
C17,shawl_wrap,2021-09-20,2,2,3911.08
C17,shawl_wrap,2021-09-27,0,0,3699.37
C17,shawl_wrap,2021-10-04,1,1,3597.65
C17,shawl_wrap,2021-10-11,5,4,4188.3
C17,shawl_wrap,2021-10-18,2,2,4378.89
C17,shawl_wrap,2021-10-25,2,2,4269.73
C17,shawl_wrap,2021-11-01,11,10,3847.19
C17,shawl_wrap,2021-11-08,2,2,4177.31
C17,shawl_wrap,2021-11-15,2,2,3887.51
C17,shawl_wrap,2021-11-22,2,2,3844.29
C17,shawl_wrap,2021-11-29,2,2,4259.58
C17,shawl_wrap,2021-12-06,5,5,3853.34
C17,shawl_wrap,2021-12-13,3,3,3947.27
C17,shawl_wrap,2021-12-20,6,5,3943.07
C17,shawl_wrap,2021-12-27,3,3,3867.6
C17,shawl_wrap,2022-01-03,4,4,4303.99
C17,shawl_wrap,2022-01-10,3,3,4280.49
C17,shawl_wrap,2022-01-17,2,2,3692.44
C17,shawl_wrap,2022-01-24,3,3,4090.25
C17,shawl_wrap,2022-01-31,1,1,3970.98
C17,shawl_wrap,2022-02-07,1,1,3857.25
C17,shawl_wrap,2022-02-14,1,1,3925.41
C17,shawl_wrap,2022-02-21,2,2,4040.44
C17,shawl_wrap,2022-02-28,1,1,4018.93
C17,shawl_wrap,2022-03-07,0,0,4120.26
C17,shawl_wrap,2022-03-14,2,2,4135.6
C17,shawl_wrap,2022-03-21,1,1,3708.41
C17,shawl_wrap,2022-03-28,0,0,3973.74
C17,shawl_wrap,2022-04-04,2,2,3955.3
C17,shawl_wrap,2022-04-11,3,2,4171.36
C17,shawl_wrap,2022-04-18,3,3,3543.79
C17,shawl_wrap,2022-04-25,4,4,4354.37
C17,shawl_wrap,2022-05-02,7,7,3997.83
C17,shawl_wrap,2022-05-09,4,4,4068.48
C17,shawl_wrap,2022-05-16,4,2,3625.43
C17,shawl_wrap,2022-05-23,4,4,3935.84
C17,shawl_wrap,2022-05-30,1,1,3781.29
C17,shawl_wrap,2022-06-06,3,3,4202.81
C17,shawl_wrap,2022-06-13,0,0,3901.54
C17,shawl_wrap,2022-06-20,4,4,3971.42
C17,shawl_wrap,2022-06-27,1,1,3860.56
C17,shawl_wrap,2022-07-04,2,2,3800.43
C17,shawl_wrap,2022-07-11,2,2,4144.93
C17,shawl_wrap,2022-07-18,2,2,3804.42
C17,shawl_wrap,2022-07-25,5,5,4036.94
C17,shawl_wrap,2022-08-01,5,5,3893.98
C17,shawl_wrap,2022-08-08,1,1,4080.97
C17,shawl_wrap,2022-08-15,7,7,4171.94
C17,shawl_wrap,2022-08-22,1,1,4020.2
C17,shawl_wrap,2022-08-29,3,3,4188.19
C17,shawl_wrap,2022-09-05,6,6,4181.65
C17,shawl_wrap,2022-09-12,5,3,4068.64
C17,shawl_wrap,2022-09-19,5,3,4040.46
C17,shawl_wrap,2022-09-26,3,3,3838.2
C17,shawl_wrap,2022-10-03,3,3,3859.28
C17,shawl_wrap,2022-10-10,3,3,4053.21
C17,shawl_wrap,2022-10-17,2,2,3843.19
C17,shawl_wrap,2022-10-24,3,2,3902.62
C17,shawl_wrap,2022-10-31,4,4,4132.78
C17,shawl_wrap,2022-11-07,6,6,4189.52
C17,shawl_wrap,2022-11-14,1,1,3434.76
C17,shawl_wrap,2022-11-21,1,1,3980.75
C17,shawl_wrap,2022-11-28,3,3,4158.93
C17,shawl_wrap,2022-12-05,1,1,3917.39
C17,shawl_wrap,2022-12-12,0,0,4123.61
C17,shawl_wrap,2022-12-19,3,3,4104.68
C17,shawl_wrap,2022-12-26,3,3,3982.01
C17,shawl_wrap,2023-01-02,1,0,3896.44
C17,shawl_wrap,2023-01-09,3,2,3773.2
C17,shawl_wrap,2023-01-16,4,2,3691.31
C17,shawl_wrap,2023-01-23,3,3,4029.59
C17,shawl_wrap,2023-01-30,2,1,3688.16
C17,shawl_wrap,2023-02-06,2,2,4132.72
C17,shawl_wrap,2023-02-13,2,2,4184.36
C17,shawl_wrap,2023-02-20,0,0,4174.08
C17,shawl_wrap,2023-02-27,2,2,3883.97
C17,shawl_wrap,2023-03-06,4,3,4215.57
C17,shawl_wrap,2023-03-13,2,2,3461.52
C17,shawl_wrap,2023-03-20,2,2,3877.25
C17,shawl_wrap,2023-03-27,2,2,3607.18
C17,shawl_wrap,2023-04-03,7,7,4056.41
C17,shawl_wrap,2023-04-10,3,3,3857.2
C17,shawl_wrap,2023-04-17,2,2,3792.9
C17,shawl_wrap,2023-04-24,7,7,3659.36
C17,shawl_wrap,2023-05-01,3,2,4042.75
C17,shawl_wrap,2023-05-08,2,2,3965.86
C17,shawl_wrap,2023-05-15,2,2,3839.81
C17,shawl_wrap,2023-05-22,1,1,4096.39
C17,shawl_wrap,2023-05-29,1,1,3862.41
C17,shawl_wrap,2023-06-05,2,2,4105.42
C17,shawl_wrap,2023-06-12,5,5,3704.79
C17,shawl_wrap,2023-06-19,3,3,4317.64
C17,shawl_wrap,2023-06-26,2,2,4347.73
C17,shawl_wrap,2023-07-03,1,1,3875.4
C17,shawl_wrap,2023-07-10,1,1,4268.42
C17,shawl_wrap,2023-07-17,1,1,3878.67
C17,shawl_wrap,2023-07-24,2,1,4079.52
C17,shawl_wrap,2023-07-31,3,3,3582.55
C17,shawl_wrap,2023-08-07,0,0,3856.6
C17,shawl_wrap,2023-08-14,2,2,4150.29
C17,shawl_wrap,2023-08-21,6,6,4353.11
C17,shawl_wrap,2023-08-28,2,2,3971.07
C17,shawl_wrap,2023-09-04,2,2,3738.52
C17,shawl_wrap,2023-09-11,3,3,4061.42
C17,shawl_wrap,2023-09-18,2,2,3716.62
C17,shawl_wrap,2023-09-25,0,0,3801.52
C17,shawl_wrap,2023-10-02,3,2,3903.74
C17,shawl_wrap,2023-10-09,2,2,4082.1
C17,shawl_wrap,2023-10-16,3,3,3802.57
C17,shawl_wrap,2023-10-23,4,4,3904.46
C17,shawl_wrap,2023-10-30,1,1,4027.91
C17,shawl_wrap,2023-11-06,3,3,4125.36
C17,shawl_wrap,2023-11-13,3,3,3718.51
C17,shawl_wrap,2023-11-20,3,3,3896.15
C17,shawl_wrap,2023-11-27,1,1,4016.45
C17,shawl_wrap,2023-12-04,1,1,4039.04
C17,shawl_wrap,2023-12-11,1,1,4057.63
C17,shawl_wrap,2023-12-18,2,2,4043.15
C17,shawl_wrap,2023-12-25,3,3,3944.27
C17,shawl_wrap,2024-01-01,4,4,4189.7
C17,shawl_wrap,2024-01-08,1,1,4133.57
C17,shawl_wrap,2024-01-15,3,3,4235.7
C17,shawl_wrap,2024-01-22,2,2,3870.18
C17,shawl_wrap,2024-01-29,2,2,3757.64
C17,shawl_wrap,2024-02-05,1,1,3944.37
C17,shawl_wrap,2024-02-12,1,0,4008.97
C17,shawl_wrap,2024-02-19,5,5,4054.53
C17,shawl_wrap,2024-02-26,3,3,3621.02
C17,shawl_wrap,2024-03-04,2,2,3811.74
C17,shawl_wrap,2024-03-11,1,1,3840.54
C17,shawl_wrap,2024-03-18,0,0,4050.28
C17,shawl_wrap,2024-03-25,2,1,3734.13
C17,shawl_wrap,2024-04-01,1,1,4097.7
C17,shawl_wrap,2024-04-08,2,2,3735.93
C17,shawl_wrap,2024-04-15,5,4,3837.12
C17,shawl_wrap,2024-04-22,2,2,3769.37
C17,shawl_wrap,2024-04-29,7,7,4025.46
C17,shawl_wrap,2024-05-06,6,5,4128.36
C17,shawl_wrap,2024-05-13,3,3,4382.33
C17,shawl_wrap,2024-05-20,2,1,4051.65
C17,shawl_wrap,2024-05-27,0,0,3944.81
C17,shawl_wrap,2024-06-03,2,2,3888.17
C17,shawl_wrap,2024-06-10,1,1,4027.49
C17,shawl_wrap,2024-06-17,3,3,4437.48
C17,shawl_wrap,2024-06-24,0,0,3827.62
C17,shawl_wrap,2024-07-01,1,1,4331.01
C17,shawl_wrap,2024-07-08,2,2,4133.57
C17,shawl_wrap,2024-07-15,4,4,3853.22
C17,shawl_wrap,2024-07-22,1,1,4000.46
C17,shawl_wrap,2024-07-29,1,1,3649.05
C17,shawl_wrap,2024-08-05,5,5,4089.71
C17,shawl_wrap,2024-08-12,4,4,3765.03
C17,shawl_wrap,2024-08-19,3,3,4008.02
C17,shawl_wrap,2024-08-26,2,2,3969.87
C17,shawl_wrap,2024-09-02,2,2,4064.24
C17,shawl_wrap,2024-09-09,4,3,3900.83
C17,shawl_wrap,2024-09-16,2,2,4069.18
C17,shawl_wrap,2024-09-23,6,6,3915.08
C17,shawl_wrap,2024-09-30,3,3,3930.26
C17,shawl_wrap,2024-10-07,5,5,4082.51
C17,shawl_wrap,2024-10-14,2,2,3707.2
C17,shawl_wrap,2024-10-21,0,0,4031.57
C17,shawl_wrap,2024-10-28,1,1,3843.75
C17,shawl_wrap,2024-11-04,5,5,3868.03
C17,shawl_wrap,2024-11-11,0,0,3702.92
C17,shawl_wrap,2024-11-18,3,3,3683.89
C17,shawl_wrap,2024-11-25,2,2,3898.07
C17,shawl_wrap,2024-12-02,3,3,3973.65
C17,shawl_wrap,2024-12-09,1,1,4045.75
C17,shawl_wrap,2024-12-16,1,1,3972.45
C17,shawl_wrap,2024-12-23,2,1,4075.24
C17,shawl_wrap,2024-12-30,1,1,3898.13
C17,shawl_wrap,2025-01-06,3,3,3910.01
C17,shawl_wrap,2025-01-13,1,1,4297.29
C17,shawl_wrap,2025-01-20,3,3,4131.97
C17,shawl_wrap,2025-01-27,3,3,3865.4
C17,shawl_wrap,2025-02-03,7,7,3930.2
C17,shawl_wrap,2025-02-10,0,0,3801.3
C17,shawl_wrap,2025-02-17,5,5,4241.57
C17,shawl_wrap,2025-02-24,5,5,3992.92
C17,shawl_wrap,2025-03-03,3,3,3727.58
C17,shawl_wrap,2025-03-10,3,3,3957.9
C17,shawl_wrap,2025-03-17,4,3,3720.88
C17,shawl_wrap,2025-03-24,4,3,3911.03
C17,shawl_wrap,2025-03-31,5,5,3968.5
C17,shawl_wrap,2025-04-07,0,0,3898.14
C17,shawl_wrap,2025-04-14,5,5,4027.32
C17,shawl_wrap,2025-04-21,2,1,4036.16
C17,shawl_wrap,2025-04-28,4,4,4077.48
C17,shawl_wrap,2025-05-05,2,2,4107.67
C17,shawl_wrap,2025-05-12,3,2,4199.79
C17,shawl_wrap,2025-05-19,2,2,4062.49
C17,shawl_wrap,2025-05-26,6,3,3797.09
C17,shawl_wrap,2025-06-02,0,0,4259.34
C17,shawl_wrap,2025-06-09,0,0,4411.13
C17,shawl_wrap,2025-06-16,5,5,3799.1
C17,shawl_wrap,2025-06-23,8,6,3822.87
C17,shawl_wrap,2025-06-30,1,1,4200.79
C17,shawl_wrap,2025-07-07,0,0,4189.47
C17,shawl_wrap,2025-07-14,1,1,3896.81
C17,shawl_wrap,2025-07-21,3,3,3695.73
C17,shawl_wrap,2025-07-28,2,2,3642.93
C17,shawl_wrap,2025-08-04,0,0,3857.57
C17,shawl_wrap,2025-08-11,5,4,4245.42
C17,shawl_wrap,2025-08-18,4,4,4016.02
C17,shawl_wrap,2025-08-25,1,1,3903.23
C17,shawl_wrap,2025-09-01,5,5,4289.69
C17,shawl_wrap,2025-09-08,3,2,4060.8
C17,shawl_wrap,2025-09-15,2,2,3900.79
C17,shawl_wrap,2025-09-22,6,6,3740.06
C17,shawl_wrap,2025-09-29,2,2,3809.61
C17,shawl_wrap,2025-10-06,1,1,4291.51
C17,shawl_wrap,2025-10-13,3,3,3951.53
C17,shawl_wrap,2025-10-20,3,3,3670.57
C17,shawl_wrap,2025-10-27,4,3,3917.5
C17,shawl_wrap,2025-11-03,1,1,4055.88
C17,shawl_wrap,2025-11-10,1,1,3990.08
C17,shawl_wrap,2025-11-17,3,3,4266.69
C17,shawl_wrap,2025-11-24,0,0,4182.73
C17,shawl_wrap,2025-12-01,2,2,3792.17
C17,shawl_wrap,2025-12-08,4,3,3866.57
C17,shawl_wrap,2025-12-15,4,4,4021.65
C17,shawl_wrap,2025-12-22,4,3,4081.09
C17,shawl_wrap,2025-12-29,3,3,3827.86
C17,shawl_wrap,2026-01-05,6,6,4137.87
C17,shawl_wrap,2026-01-12,2,2,3898.7
C17,shawl_wrap,2026-01-19,2,1,4108.84
C17,shawl_wrap,2026-01-26,0,0,3990.24
C17,shawl_wrap,2026-02-02,6,5,3990.56
C17,shawl_wrap,2026-02-09,3,2,4038.56
C17,shawl_wrap,2026-02-16,2,2,4045.28
C17,shawl_wrap,2026-02-23,4,4,4018.39
C17,shawl_wrap,2026-03-02,3,3,3985.99
C17,shawl_wrap,2026-03-09,4,4,4163.0
C17,shawl_wrap,2026-03-16,4,4,4430.19
C17,shawl_wrap,2026-03-23,2,2,4189.09
C17,shawl_wrap,2026-03-30,1,1,3897.82
C17,shawl_wrap,2026-04-06,3,3,4180.77
C17,shawl_wrap,2026-04-13,0,0,4109.87
C17,shawl_wrap,2026-04-20,4,4,4185.69
C17,shawl_wrap,2026-04-27,2,2,4091.33
C17,shawl_wrap,2026-05-04,1,1,4045.18
C17,shawl_wrap,2026-05-11,4,4,3552.16
C17,shawl_wrap,2026-05-18,4,4,3891.74
C17,shawl_wrap,2026-05-25,2,2,4160.63
C17,shawl_wrap,2026-06-01,1,1,4235.64
C17,shawl_wrap,2026-06-08,3,3,3745.71
C17,shawl_wrap,2026-06-15,2,2,3778.93
C17,shawl_wrap,2026-06-22,3,3,4153.41
C18,saree,2021-07-05,58,53,2484.38
C18,saree,2021-07-12,43,37,2607.64
C18,saree,2021-07-19,61,57,2654.86
C18,saree,2021-07-26,80,75,2201.55
C18,saree,2021-08-02,63,58,2319.37
C18,saree,2021-08-09,79,73,2529.18
C18,saree,2021-08-16,78,70,2507.83
C18,saree,2021-08-23,84,80,2468.53
C18,saree,2021-08-30,42,38,2456.53
C18,saree,2021-09-06,62,54,2403.8
C18,saree,2021-09-13,63,63,2693.23
C18,saree,2021-09-20,68,65,2374.34
C18,saree,2021-09-27,76,66,2491.79
C18,saree,2021-10-04,89,84,2492.6
C18,saree,2021-10-11,74,70,2613.64
C18,saree,2021-10-18,70,67,2598.12
C18,saree,2021-10-25,74,72,2503.74
C18,saree,2021-11-01,92,84,2473.35
C18,saree,2021-11-08,101,97,2384.32
C18,saree,2021-11-15,54,50,2657.31
C18,saree,2021-11-22,56,53,2282.36
C18,saree,2021-11-29,61,55,2377.75
C18,saree,2021-12-06,46,44,2615.43
C18,saree,2021-12-13,51,51,2378.23
C18,saree,2021-12-20,61,57,2584.06
C18,saree,2021-12-27,75,74,2673.85
C18,saree,2022-01-03,95,92,2651.94
C18,saree,2022-01-10,106,97,2420.05
C18,saree,2022-01-17,111,107,2454.92
C18,saree,2022-01-24,54,51,2371.99
C18,saree,2022-01-31,56,50,2522.53
C18,saree,2022-02-07,60,57,2709.37
C18,saree,2022-02-14,46,43,2506.94
C18,saree,2022-02-21,50,48,2503.37
C18,saree,2022-02-28,54,50,2520.6
C18,saree,2022-03-07,49,47,2489.26
C18,saree,2022-03-14,49,45,2580.76
C18,saree,2022-03-21,55,48,2313.66
C18,saree,2022-03-28,47,43,2520.08
C18,saree,2022-04-04,70,65,2588.63
C18,saree,2022-04-11,101,97,2630.91
C18,saree,2022-04-18,95,86,2689.98
C18,saree,2022-04-25,123,112,2409.29
C18,saree,2022-05-02,119,115,2389.71
C18,saree,2022-05-09,126,116,2453.52
C18,saree,2022-05-16,58,52,2601.13
C18,saree,2022-05-23,72,67,2327.5
C18,saree,2022-05-30,69,69,2530.53
C18,saree,2022-06-06,63,56,2534.97
C18,saree,2022-06-13,53,47,2431.75
C18,saree,2022-06-20,69,68,2596.51
C18,saree,2022-06-27,65,63,2335.8
C18,saree,2022-07-04,54,48,2674.39
C18,saree,2022-07-11,64,61,2579.45
C18,saree,2022-07-18,67,64,2473.89
C18,saree,2022-07-25,84,84,2341.15
C18,saree,2022-08-01,83,78,2499.14
C18,saree,2022-08-08,98,90,2576.26
C18,saree,2022-08-15,99,95,2434.67
C18,saree,2022-08-22,71,67,2261.89
C18,saree,2022-08-29,78,73,2398.16
C18,saree,2022-09-05,94,86,2816.23
C18,saree,2022-09-12,82,81,2554.51
C18,saree,2022-09-19,83,75,2466.15
C18,saree,2022-09-26,86,83,2821.98
C18,saree,2022-10-03,90,83,2619.49
C18,saree,2022-10-10,67,62,2725.13
C18,saree,2022-10-17,83,79,2548.97
C18,saree,2022-10-24,86,80,2618.6
C18,saree,2022-10-31,77,75,2530.22
C18,saree,2022-11-07,52,51,2404.19
C18,saree,2022-11-14,55,52,2485.4
C18,saree,2022-11-21,50,46,2517.0
C18,saree,2022-11-28,55,53,2491.91
C18,saree,2022-12-05,52,47,2417.47
C18,saree,2022-12-12,58,52,2468.49
