week_start_date,year,month,week_of_year,festival_name,festival_proximity,is_festival_week,is_wedding_season,google_trends_source,google_trends_index,cotton_price_inr_per_kg,cotton_price_source,cpi_inflation_index,cpi_source
2025-05-19,2025,5,21,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),64.8,198.4,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),123.12,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2025-05-26,2025,5,22,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),66.3,194.9,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),123.25,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2025-06-02,2025,6,23,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),54.5,190.3,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),123.37,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2025-06-09,2025,6,24,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),61.3,187.9,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),123.5,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2025-06-16,2025,6,25,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),56.6,186.9,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),123.63,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2025-06-23,2025,6,26,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),53.4,186.2,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),123.75,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2025-06-30,2025,6,27,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),52.8,190.5,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),123.88,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2025-07-07,2025,7,28,Raksha_Bandhan,0.05714285714285716,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),55.0,192.9,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),124.01,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2025-07-14,2025,7,29,Raksha_Bandhan,0.2571428571428571,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),64.8,190.8,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),124.14,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2025-07-21,2025,7,30,Raksha_Bandhan,0.4571428571428571,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),60.5,191.6,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),124.27,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2025-07-28,2025,7,31,Raksha_Bandhan,0.6571428571428571,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),70.5,190.7,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),124.39,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2025-08-04,2025,8,32,Raksha_Bandhan,0.8571428571428572,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),73.1,190.0,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),124.52,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2025-08-11,2025,8,33,Raksha_Bandhan,1.0,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),76.3,190.4,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),124.65,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2025-08-18,2025,8,34,Onam,0.48571428571428565,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),61.2,191.8,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),124.78,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2025-08-25,2025,8,35,Onam,0.6857142857142857,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),64.1,191.1,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),124.91,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2025-09-01,2025,9,36,Onam,0.8857142857142857,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),72.1,193.4,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),125.04,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2025-09-08,2025,9,37,Onam,1.0,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),68.0,190.9,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),125.16,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2025-09-15,2025,9,38,Navratri_start,0.8,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),57.0,190.9,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),125.29,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2025-09-22,2025,9,39,Navratri_start,1.0,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),64.1,196.6,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),125.42,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2025-09-29,2025,9,40,Navratri_start,1.0,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),64.5,197.1,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),125.55,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2025-10-06,2025,10,41,Diwali,0.6,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),49.0,200.3,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),125.68,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2025-10-13,2025,10,42,Diwali,0.8,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),50.0,200.5,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),125.81,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2025-10-20,2025,10,43,Diwali,1.0,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),60.9,201.7,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),125.94,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2025-10-27,2025,10,44,Diwali,1.0,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),61.1,201.6,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),126.07,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2025-11-03,2025,11,45,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),35.1,200.9,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),126.2,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2025-11-10,2025,11,46,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),32.7,198.9,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),126.33,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2025-11-17,2025,11,47,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),22.2,199.6,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),126.46,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2025-11-24,2025,11,48,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),25.2,197.4,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),126.59,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2025-12-01,2025,12,49,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),21.4,198.6,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),126.72,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2025-12-08,2025,12,50,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),26.2,200.6,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),126.85,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2025-12-15,2025,12,51,Pongal,0.1428571428571429,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),36.3,201.2,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),126.98,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2025-12-22,2025,12,52,Pongal,0.34285714285714286,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),48.6,200.2,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),127.11,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2025-12-29,2025,12,1,Pongal,0.5428571428571429,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),49.7,200.9,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),127.24,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2026-01-05,2026,1,2,Pongal,0.7428571428571429,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),59.1,200.2,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),127.37,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2026-01-12,2026,1,3,Pongal,0.9428571428571428,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),62.3,202.3,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),127.51,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2026-01-19,2026,1,4,Pongal,1.0,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),74.6,198.3,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),127.64,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2026-01-26,2026,1,5,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),38.3,197.5,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),127.77,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2026-02-02,2026,2,6,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),42.9,193.2,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),127.9,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2026-02-09,2026,2,7,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),43.9,189.9,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),128.03,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2026-02-16,2026,2,8,Eid_ul_Fitr,0.08571428571428574,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),52.4,192.9,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),128.16,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2026-02-23,2026,2,9,Eid_ul_Fitr,0.2857142857142857,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),55.1,194.8,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),128.3,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2026-03-02,2026,3,10,Eid_ul_Fitr,0.48571428571428565,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),65.4,193.3,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),128.43,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2026-03-09,2026,3,11,Eid_ul_Fitr,0.6857142857142857,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),88.9,189.9,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),128.56,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2026-03-16,2026,3,12,Eid_ul_Fitr,0.8857142857142857,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),84.1,183.4,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),128.69,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2026-03-23,2026,3,13,Eid_ul_Fitr,1.0,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),90.6,182.2,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),128.83,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2026-03-30,2026,3,14,,0.0,False,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),68.8,187.6,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),128.96,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2026-04-06,2026,4,15,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),74.3,188.5,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),129.09,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2026-04-13,2026,4,16,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),59.0,187.3,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),129.22,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2026-04-20,2026,4,17,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),62.9,188.3,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),129.36,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2026-04-27,2026,4,18,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),66.2,184.9,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),129.49,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2026-05-04,2026,5,19,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),71.9,184.2,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),129.62,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2026-05-11,2026,5,20,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),60.9,184.4,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),129.76,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2026-05-18,2026,5,21,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),63.4,184.2,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),129.89,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2026-05-25,2026,5,22,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),66.8,186.0,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),130.02,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2026-06-01,2026,6,23,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),64.4,186.7,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),130.16,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2026-06-08,2026,6,24,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),60.0,188.2,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),130.29,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2026-06-15,2026,6,25,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),59.4,186.7,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),130.43,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
2026-06-22,2026,6,26,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),52.8,188.7,SYNTHETIC_PLACEHOLDER (replace with real Agmarknet/CCI series),130.56,SYNTHETIC_PLACEHOLDER (replace with real MOSPI CPI series)
